#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6 ne7 ne8
2.513883e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 1.000000e+00 1.903509e-08 6.719298e-36 5.166667e-86 6.868421e-169 6.622807e-281 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 1.000000e+00 4.270936e-09 7.290640e-38 4.571429e-90 3.384236e-176 1.827586e-292 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 1.000000e+00 7.857143e-10 6.059113e-40 3.423645e-94 1.967980e-183 1.019704e-303 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 1.000000e+00 1.803519e-10 9.794721e-42 9.985337e-98 1.321114e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 1.000000e+00 9.141914e-11 1.408141e-42 2.079208e-99 1.430143e-192 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 1.000000e+00 6.133333e-11 4.171429e-43 1.657143e-100 1.476190e-194 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 1.000000e+00 5.336449e-11 2.383178e-43 4.504673e-101 1.168224e-195 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 1.000000e+00 5.428571e-11 2.169643e-43 3.169643e-101 5.044643e-196 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 1.000000e+00 5.149606e-11 1.669291e-43 1.653543e-101 1.362205e-196 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 1.000000e+00 4.397351e-11 9.668874e-44 4.933775e-102 1.397351e-197 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 1.000000e+00 3.827027e-11 6.054054e-44 1.821622e-102 2.200000e-198 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 1.000000e+00 2.507143e-11 1.996429e-44 2.192857e-103 6.071429e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 1.000000e+00 1.526112e-11 4.893617e-45 1.332689e-104 4.429400e-202 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 1.000000e+00 2.022472e-11 6.067416e-45 1.040730e-104 1.185393e-202 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 1.000000e+00 1.581109e-11 2.032854e-45 7.464066e-106 6.406571e-205 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 1.000000e+00 9.829060e-12 3.837607e-46 1.854701e-107 5.871795e-208 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 1.000000e+00 5.075000e-12 4.141667e-47 1.475000e-109 7.183333e-212 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 1.000000e+00 3.321739e-12 9.217391e-48 5.304348e-111 1.330435e-214 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 1.000000e+00 1.421053e-12 6.578947e-49 2.105263e-113 5.719298e-219 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 1.000000e+00 7.733333e-13 9.514286e-50 3.542857e-115 3.190476e-222 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 1.000000e+00 3.398393e-13 7.187141e-51 1.538462e-117 1.538462e-226 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 1.000000e+00 2.223776e-13 1.818182e-51 8.251748e-119 6.923077e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 1.000000e+00 1.239669e-13 3.024793e-52 1.966942e-120 7.966942e-232 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 1.000000e+00 6.502058e-14 4.115226e-53 3.065844e-122 4.115226e-235 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 1.000000e+00 4.795322e-14 1.500000e-53 3.508772e-123 7.397661e-237 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 1.000000e+00 2.837004e-14 2.837004e-54 1.039648e-124 1.162996e-239 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 1.000000e+00 1.450000e-14 3.116667e-55 9.000000e-127 1.758333e-243 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 1.000000e+00 1.158730e-14 8.492063e-56 3.150794e-128 1.769841e-246 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 1.000000e+00 1.046667e-14 3.680000e-56 3.106667e-129 1.312000e-248 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 1.000000e+00 4.491018e-15 1.631737e-57 2.790419e-132 1.997006e-254 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 1.000000e+00 1.831250e-15 6.168750e-59 1.743750e-135 1.537500e-260 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 1.000000e+00 7.167568e-16 2.259459e-60 1.135135e-138 1.459459e-266 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 1.000000e+00 1.818763e-16 1.921109e-62 3.113006e-143 3.752665e-275 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 1.000000e+00 8.195122e-17 9.170732e-64 2.951220e-146 5.609756e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 1.000000e+00 3.112920e-17 2.675483e-65 1.047813e-149 1.485249e-287 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 1.000000e+00 2.441315e-17 9.593114e-66 9.061033e-151 1.190923e-289 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 1.000000e+00 4.843049e-17 6.614350e-65 4.215247e-149 1.013453e-286 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 1.000000e+00 1.079310e-16 6.310345e-64 3.689655e-147 2.524138e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 1.000000e+00 2.613260e-16 7.458564e-63 4.767956e-145 1.209945e-279 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 1.000000e+00 7.168142e-16 1.247788e-61 1.221239e-142 1.902655e-275 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 1.000000e+00 2.388268e-15 3.561453e-60 8.826816e-140 1.829609e-270 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 1.000000e+00 1.012876e-14 1.946352e-58 2.253219e-136 1.530043e-264 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 1.000000e+00 5.718954e-14 2.245098e-56 2.346405e-132 1.349673e-257 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 1.000000e+00 4.064356e-13 4.648515e-54 7.277228e-128 7.524752e-250 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 1.000000e+00 3.328358e-12 1.432836e-51 4.962687e-123 1.619403e-241 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 1.000000e+00 2.861953e-11 5.297419e-49 5.050505e-118 7.586981e-233 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 1.000000e+00 2.415541e-10 2.010135e-46 5.979730e-113 5.185811e-224 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 1.000000e+00 2.422392e-09 1.239186e-43 1.844784e-107 1.928753e-214 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 9.999999e-01 9.195401e-08 3.256705e-39 9.655172e-99 3.203065e-199 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 1.055972e-01 8.944028e-01 1.869590e-17 2.400462e-54 2.735141e-120 3.341027e-212 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 5.270410e-02 9.472959e-01 5.537375e-17 2.816052e-53 2.118498e-118 2.661040e-209 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 2.318953e-02 9.768105e-01 1.995077e-16 5.596580e-52 4.599041e-116 1.134862e-205 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 8.808441e-03 9.911916e-01 8.982674e-16 1.993999e-50 3.174910e-113 3.232988e-201 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 2.968043e-03 9.970320e-01 5.013976e-15 1.259257e-48 6.656485e-110 5.676743e-196 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 8.362100e-04 9.991638e-01 3.996655e-14 2.032634e-46 8.876691e-106 2.075516e-189 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 8.923254e-05 9.999108e-01 2.284606e-12 5.366610e-42 2.556734e-97 9.745966e-176 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 1.205607e-07 9.999995e-01 4.065418e-07 9.439247e-29 6.364483e-72 1.224298e-134 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 6.287256e-08 9.999990e-01 9.715437e-07 7.073163e-28 2.249320e-70 2.872626e-132 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 3.248024e-08 9.999975e-01 2.421254e-06 5.826757e-27 9.488166e-69 8.996041e-130 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 1.557412e-08 9.999929e-01 7.086784e-06 7.394905e-26 9.411698e-67 1.154053e-126 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 4.663792e-09 9.999486e-01 5.138076e-05 9.485679e-24 8.339492e-63 2.248896e-120 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 2.237479e-09 9.998395e-01 1.605148e-04 1.491652e-22 1.340325e-60 6.809718e-117 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 1.138162e-09 9.995396e-01 4.603719e-04 1.889641e-21 1.444590e-58 1.079795e-113 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 2.854623e-10 9.960550e-01 3.945015e-03 3.430448e-19 2.156281e-54 4.251305e-107 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 2.265972e-10 9.943617e-01 5.638271e-03 8.104181e-19 1.055676e-53 5.225064e-106 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 1.920524e-10 9.927415e-01 7.258452e-03 1.496879e-18 3.262067e-53 3.106730e-105 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 1.774158e-10 9.917836e-01 8.216389e-03 2.021377e-18 5.715117e-53 7.532902e-105 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 1.620989e-10 9.906043e-01 9.395731e-03 2.806712e-18 1.041635e-52 1.936181e-104 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 6.129374e-11 9.607635e-01 3.923648e-02 9.034995e-17 6.405090e-50 4.878049e-100 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 5.272565e-11 9.517426e-01 4.825737e-02 1.514745e-16 1.666667e-49 2.216265e-99 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 2.244774e+01 
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6 ne7 ne8
4.242332e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 1.000000e+00 6.156863e-09 2.294118e-37 5.088235e-89 2.754902e-174 2.029412e-289 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 1.000000e+00 1.516484e-09 3.280220e-39 7.967033e-93 3.758242e-181 2.780220e-300 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 1.000000e+00 3.186813e-10 4.038462e-41 1.326923e-96 9.230769e-188 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 1.000000e+00 6.841244e-11 5.482815e-43 2.733224e-100 3.371522e-194 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 1.000000e+00 3.570552e-11 8.539877e-44 6.662577e-102 4.809816e-197 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 1.000000e+00 2.367304e-11 2.441614e-44 4.989384e-103 4.447983e-199 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 1.000000e+00 2.263759e-11 1.827622e-44 2.346833e-103 9.325026e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 1.000000e+00 1.820000e-11 8.360000e-45 4.080000e-104 3.380000e-201 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 1.000000e+00 1.885965e-11 8.447368e-45 3.701754e-104 2.429825e-201 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 1.000000e+00 1.703704e-11 5.674074e-45 1.488889e-104 4.229630e-202 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 1.000000e+00 1.391566e-11 2.987952e-45 3.861446e-105 3.566265e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 1.000000e+00 9.681275e-12 1.171315e-45 6.613546e-106 1.824701e-204 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 1.000000e+00 6.163793e-12 3.254310e-46 5.150862e-107 2.075431e-206 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 1.000000e+00 8.059468e-12 3.896714e-46 3.755869e-107 4.898279e-207 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 1.000000e+00 5.320366e-12 7.997712e-47 1.010297e-108 4.668192e-210 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 1.000000e+00 3.323810e-12 1.514286e-47 2.504762e-110 4.266667e-213 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 1.000000e+00 2.092593e-12 2.907407e-48 6.333333e-112 4.009259e-216 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 1.000000e+00 1.339806e-12 5.980583e-49 1.893204e-113 5.271845e-219 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 1.000000e+00 6.931373e-13 7.333333e-50 2.245098e-115 1.539216e-222 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
