#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 2.0186 2.0562 2.0945 2.1335 2.1732 2.2136 2.2548 2.2968 2.3396 2.3831 2.4275 2.4727 2.5187 2.5656 2.6134 2.6620 2.7116 2.7620 2.8134 2.8658 2.9192 2.9735 3.0289 3.0853 3.1427 3.2012 3.2608 3.3215 3.3833 3.4463 3.5104 3.5758 3.6424 3.7102 3.7792 3.8496 3.9212 3.9942 4.0686 4.1443 4.2215 4.3001 4.3801 4.4617 4.5447 4.6293 4.7155 4.8033 4.8927 4.9838 5.0765 5.1711 5.2673 5.3654 5.4652 5.5670 5.6706 5.7762 5.8837 5.9932 6.1048 6.2184 6.3342 6.4521 6.5722 6.6946 6.8192 6.9461 7.0754 7.2072 7.3413 7.4780 7.6172 7.7590 7.9034 8.0506 8.2004 8.3531 8.5086 8.6670 8.8283 8.9927 9.1601 9.3306 9.5043 9.6812 9.8614 10.0450 10.2320 10.4225 10.6165 10.8141 11.0154 11.2205 11.4294 11.6421 11.8588 12.0796 12.3045 12.5335 12.7668 13.0045 13.2466 13.4932 13.7444 14.0002 14.2608 14.5263 14.7967 15.0722 15.3528 15.6386 15.9297 16.2262 16.5283 16.8360 17.1494 17.4686 17.7938 18.1251 18.4625 18.8062 19.1562 19.5128 19.8761 20.2461 20.6230 21.0069 21.3979 21.7963 22.2020 22.6153 23.0363 23.4652 23.9020 24.3469 24.8002 25.2618 25.7321 26.2111 26.6990 27.1961 27.7023 28.2180 28.7433 29.2784 29.8234 30.3786 30.9441 31.5202 32.1069 32.7046 33.3134 33.9336 34.5653 35.2087 35.8641 36.5318 37.2118 37.9045 38.6102 39.3289 40.0610 40.8068 41.5664 42.3402 43.1284 43.9313 44.7491 45.5821 46.4306 47.2950 48.1754 49.0722 49.9857 50.9162 51.8640 52.8295 53.8130 54.8147 55.8351 56.8745 57.9333 59.0118 60.1103 61.2293 62.3691 63.5301 64.7128 65.9174 67.1445 68.3945 69.6677 70.9646 72.2856 73.6312 75.0019 76.3981 77.8203 79.2690
#
#TIME: 2.0186
#NVEL: 202
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
6.8750e+03 2.3338e-01 7.6662e-01 8.1472e-15 9.8091e-44 0.0000e+00 0.0000e+00 0.0000e+00
7.0750e+03 5.0800e-01 4.9200e-01 2.2197e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2750e+03 7.9521e-01 2.0479e-01 3.0390e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.4750e+03 9.4569e-01 5.4314e-02 1.6668e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.6750e+03 9.9144e-01 8.5638e-03 1.9168e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.8750e+03 9.9916e-01 8.4090e-04 4.0606e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.0750e+03 9.9997e-01 3.3129e-05 2.9112e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.2750e+03 1.0000e+00 1.1653e-06 1.2141e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.4750e+03 1.0000e+00 5.4120e-08 8.1135e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.6750e+03 1.0000e+00 2.9876e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.8750e+03 1.0000e+00 6.9508e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.0750e+03 1.0000e+00 6.3870e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2750e+03 1.0000e+00 1.0229e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.4750e+03 1.0000e+00 1.3488e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6750e+03 1.0000e+00 2.8881e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.8750e+03 1.0000e+00 1.6437e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0075e+04 1.0000e+00 9.7098e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0275e+04 1.0000e+00 3.1333e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0475e+04 1.0000e+00 1.4777e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0675e+04 1.0000e+00 2.7013e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0875e+04 1.0000e+00 3.2333e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1075e+04 1.0000e+00 2.5869e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1275e+04 1.0000e+00 4.1973e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1475e+04 1.0000e+00 5.2130e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1675e+04 1.0000e+00 3.8946e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1875e+04 1.0000e+00 1.9255e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2075e+04 1.0000e+00 1.3593e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2275e+04 1.0000e+00 1.0225e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2475e+04 1.0000e+00 1.0570e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2675e+04 1.0000e+00 7.5713e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2875e+04 1.0000e+00 9.8575e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.0000e+00 4.7971e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3275e+04 1.0000e+00 1.0770e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3475e+04 1.0000e+00 7.2837e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3675e+04 1.0000e+00 1.2929e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3875e+04 1.0000e+00 9.5611e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4075e+04 1.0000e+00 1.0816e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4275e+04 1.0000e+00 2.9873e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4475e+04 1.0000e+00 4.3896e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4675e+04 1.0000e+00 2.4170e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4875e+04 1.0000e+00 6.1136e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5075e+04 1.0000e+00 2.7573e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5275e+04 1.0000e+00 6.7344e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5475e+04 1.0000e+00 1.8258e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5675e+04 1.0000e+00 1.3939e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5875e+04 1.0000e+00 1.5883e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6075e+04 1.0000e+00 1.0726e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6275e+04 1.0000e+00 4.2374e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6475e+04 1.0000e+00 1.0370e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6675e+04 1.0000e+00 1.0726e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6875e+04 1.0000e+00 1.5778e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7075e+04 1.0000e+00 3.1198e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7275e+04 1.0000e+00 3.7821e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7475e+04 1.0000e+00 6.4814e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7675e+04 1.0000e+00 1.2283e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7875e+04 1.0000e+00 1.3825e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8075e+04 1.0000e+00 2.6267e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8275e+04 1.0000e+00 4.0752e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8475e+04 1.0000e+00 1.7900e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8675e+04 1.0000e+00 3.7680e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8875e+04 1.0000e+00 1.8805e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9075e+04 1.0000e+00 8.3974e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9275e+04 1.0000e+00 9.2463e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9475e+04 1.0000e+00 1.0999e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9675e+04 1.0000e+00 9.8359e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9875e+04 1.0000e+00 6.1509e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0075e+04 1.0000e+00 6.4438e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0275e+04 1.0000e+00 1.4712e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0475e+04 1.0000e+00 2.2982e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0675e+04 1.0000e+00 1.2052e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0875e+04 1.0000e+00 3.6397e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1075e+04 1.0000e+00 4.4748e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1275e+04 1.0000e+00 2.2627e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1475e+04 1.0000e+00 5.5383e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1675e+04 1.0000e+00 1.9875e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1875e+04 1.0000e+00 7.9952e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2075e+04 1.0000e+00 3.4707e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2275e+04 1.0000e+00 8.3175e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2475e+04 1.0000e+00 5.8070e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2675e+04 1.0000e+00 1.7738e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2875e+04 1.0000e+00 2.8884e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3075e+04 1.0000e+00 6.1946e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3275e+04 1.0000e+00 1.3490e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3475e+04 1.0000e+00 1.0732e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3675e+04 1.0000e+00 3.4621e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3875e+04 1.0000e+00 6.4823e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4075e+04 1.0000e+00 1.1465e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4275e+04 1.0000e+00 2.8905e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4475e+04 1.0000e+00 1.7525e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4675e+04 1.0000e+00 3.8570e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4875e+04 4.0459e-08 8.7265e-01 1.2735e-01 1.6928e-11 3.2108e-30 0.0000e+00 0.0000e+00
2.5075e+04 1.0000e+00 5.1935e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5275e+04 1.0000e+00 2.5169e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5475e+04 1.0000e+00 1.9732e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5675e+04 1.0000e+00 1.6038e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5875e+04 1.0000e+00 1.2922e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6075e+04 1.0000e+00 2.2136e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6275e+04 1.0000e+00 1.7915e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6475e+04 1.0000e+00 1.3347e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6675e+04 1.0000e+00 1.1981e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6875e+04 1.0000e+00 1.1406e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7075e+04 1.0000e+00 9.6521e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7275e+04 1.0000e+00 3.8187e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7475e+04 1.0000e+00 3.2343e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7675e+04 1.0000e+00 1.8134e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7875e+04 1.0000e+00 1.0429e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8075e+04 1.0000e+00 2.8446e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8275e+04 1.0000e+00 1.0790e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8475e+04 1.0000e+00 1.7376e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8675e+04 1.0000e+00 1.0212e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8875e+04 1.0000e+00 5.2856e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9075e+04 1.0000e+00 5.2451e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9275e+04 1.0000e+00 4.7881e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9475e+04 1.0000e+00 1.3873e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9675e+04 1.0000e+00 4.0834e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9875e+04 1.0000e+00 3.7470e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0075e+04 1.0000e+00 1.0991e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0275e+04 1.0000e+00 1.4709e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0475e+04 1.0000e+00 1.2607e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0675e+04 1.0000e+00 6.8019e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0875e+04 1.0000e+00 1.9361e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1075e+04 1.0000e+00 3.3411e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1275e+04 1.7236e-02 9.8276e-01 5.1318e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1475e+04 1.0000e+00 9.3702e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1675e+04 1.0000e+00 1.8035e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1875e+04 1.0000e+00 3.3460e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2075e+04 1.0000e+00 3.6169e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2275e+04 1.0000e+00 4.6522e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2475e+04 1.0000e+00 2.2428e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2675e+04 1.0000e+00 8.9739e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2875e+04 1.0000e+00 3.1922e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3075e+04 1.0000e+00 1.9611e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3275e+04 1.0000e+00 1.9308e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3475e+04 1.0000e+00 1.0730e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3675e+04 1.0000e+00 2.5012e-07 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3875e+04 1.0000e+00 2.0732e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4075e+04 1.0000e+00 7.8487e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4275e+04 1.0000e+00 5.4148e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4475e+04 1.0000e+00 5.9265e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4675e+04 1.0000e+00 5.1504e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4875e+04 1.0000e+00 1.8434e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5075e+04 1.0000e+00 1.1097e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5275e+04 1.0000e+00 2.7422e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5475e+04 1.0000e+00 5.5171e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5675e+04 1.0000e+00 3.0660e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5875e+04 1.0000e+00 2.8978e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6075e+04 1.0000e+00 2.1656e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6275e+04 1.0000e+00 1.4778e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6475e+04 1.0000e+00 8.4400e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6675e+04 1.0000e+00 1.5051e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6875e+04 3.7461e-02 9.6254e-01 3.3474e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7075e+04 1.0000e+00 1.0265e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7275e+04 1.0000e+00 5.7644e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7475e+04 1.0000e+00 2.0227e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7675e+04 1.0000e+00 7.8109e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7875e+04 1.0000e+00 3.1590e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8075e+04 1.0000e+00 1.4850e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8275e+04 1.0000e+00 2.6829e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8475e+04 1.0000e+00 4.2569e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8675e+04 1.0000e+00 4.2775e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8875e+04 1.0000e+00 2.4326e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9075e+04 1.0000e+00 1.4648e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9275e+04 1.0000e+00 2.7585e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9475e+04 1.0000e+00 5.1597e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9675e+04 1.0000e+00 4.8376e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9875e+04 1.0000e+00 1.4640e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0075e+04 1.0000e+00 2.1531e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0225e+04 1.0000e+00 1.5918e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 4.8033
#NVEL: 202
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
8.7500e+01 1.5893e-33 9.6129e-25 8.7391e-17 3.8497e-10 4.1354e-05 5.8646e-02 9.4131e-01
2.7500e+02 1.9565e-33 1.4311e-24 1.5075e-16 6.7799e-10 6.7672e-05 7.8289e-02 9.2164e-01
4.7500e+02 3.6630e-33 2.8467e-24 3.0789e-16 1.2958e-09 1.1299e-04 1.0374e-01 8.9615e-01
6.7500e+02 8.3989e-33 6.7010e-24 7.1735e-16 2.7241e-09 2.0015e-04 1.4061e-01 8.5919e-01
8.7500e+02 1.8777e-32 1.5267e-23 1.6062e-15 5.4993e-09 3.4180e-04 1.8556e-01 8.1410e-01
1.0750e+03 4.4376e-32 3.6517e-23 3.7380e-15 1.1401e-08 5.9151e-04 2.4418e-01 7.5523e-01
1.2750e+03 1.0383e-31 8.6305e-23 8.5634e-15 2.3206e-08 1.0030e-03 3.1435e-01 6.8464e-01
1.4750e+03 2.8084e-31 2.3366e-22 2.2097e-14 5.1754e-08 1.7985e-03 4.0787e-01 5.9033e-01
1.6750e+03 7.7745e-31 6.4573e-22 5.7764e-14 1.1566e-07 3.1877e-03 5.1360e-01 4.8321e-01
1.8750e+03 2.4126e-30 1.9861e-21 1.6526e-13 2.7505e-07 5.7971e-03 6.3109e-01 3.6311e-01
2.0750e+03 9.5061e-30 7.6555e-21 5.7435e-13 7.5297e-07 1.1303e-02 7.5351e-01 2.3518e-01
2.2750e+03 4.3088e-29 3.3645e-20 2.2199e-12 2.2010e-06 2.2318e-02 8.4661e-01 1.3107e-01
2.4750e+03 2.8354e-28 2.0976e-19 1.1532e-11 7.9230e-06 4.8441e-02 8.9468e-01 5.6867e-02
2.6750e+03 3.0185e-27 2.0443e-18 8.6876e-11 3.6864e-05 1.1738e-01 8.6483e-01 1.7747e-02
2.8750e+03 5.4205e-26 3.2295e-17 9.6552e-10 2.1929e-04 3.0298e-01 6.9340e-01 3.3956e-03
3.0750e+03 1.4894e-24 7.5227e-16 1.4059e-08 1.4156e-03 6.6412e-01 3.3421e-01 2.5622e-04
3.2750e+03 5.6391e-23 2.3235e-14 2.3279e-07 8.0933e-03 9.2785e-01 6.4053e-02 4.3102e-06
3.4750e+03 5.1940e-21 1.6186e-12 6.8067e-06 5.5513e-02 9.4015e-01 4.3264e-03 1.0590e-08
3.6750e+03 1.3710e-18 2.9548e-10 3.8125e-04 4.3857e-01 5.6099e-01 6.4237e-05 1.7129e-12
3.8750e+03 5.6105e-16 6.7991e-08 1.5086e-02 9.5816e-01 2.6757e-02 1.2197e-08 3.7997e-19
4.0750e+03 4.0669e-13 2.0614e-05 4.2771e-01 5.7217e-01 9.5661e-05 2.4977e-14 8.7523e-29
4.2750e+03 2.4288e-10 2.5696e-03 9.9542e-01 2.0087e-03 5.1893e-11 3.2015e-26 0.0000e+00
4.4750e+03 1.6595e-07 2.3828e-01 7.6172e-01 6.8524e-07 4.3341e-19 4.1036e-41 0.0000e+00
4.6750e+03 1.8068e-06 8.4298e-01 1.5702e-01 1.4431e-09 1.4911e-24 0.0000e+00 0.0000e+00
4.8750e+03 5.2663e-06 9.8192e-01 1.8078e-02 4.1032e-12 2.3428e-29 0.0000e+00 0.0000e+00
5.0750e+03 1.2556e-05 9.9772e-01 2.2633e-03 1.8799e-14 1.0391e-33 0.0000e+00 0.0000e+00
5.2750e+03 3.2005e-05 9.9974e-01 2.2799e-04 5.0946e-17 1.7619e-38 0.0000e+00 0.0000e+00
5.4750e+03 8.4433e-05 9.9990e-01 1.9816e-05 9.4050e-20 1.4293e-43 0.0000e+00 0.0000e+00
5.6750e+03 2.2217e-04 9.9978e-01 1.6227e-06 1.4724e-22 0.0000e+00 0.0000e+00 0.0000e+00
5.8750e+03 7.1258e-04 9.9929e-01 8.3031e-08 7.0499e-26 0.0000e+00 0.0000e+00 0.0000e+00
6.0750e+03 2.3446e-03 9.9766e-01 4.0192e-09 2.9785e-29 0.0000e+00 0.0000e+00 0.0000e+00
6.2750e+03 7.6541e-03 9.9235e-01 1.8312e-10 1.0656e-32 0.0000e+00 0.0000e+00 0.0000e+00
