#NTIMES: 265
#NSTAGES: 5
#TIMES[d]: 1.0736 1.18096 1.299056 1.428962 1.571858 1.729044 1.901948 2.092143 2.301357 2.531493 2.784642 3.063106 3.369417 3.706359 4.076994 4.484694 4.933163 5.426479 5.969127 6.56604 7.222644 7.944908 8.739399 9.613339 10.574673 11.574673 12.574673 13.574673 14.574673 15.574673 16.574673 17.574673 18.574673 19.574673 20.574673 21.574673 22.574673 23.574673 24.574673 25.574673 26.574673 27.574673 28.574673 29.574673 30.574673 31.574673 32.574673 33.574673 34.574673 35.574673 36.574673 37.574673 38.574673 39.574673 40.574673 41.574673 42.574673 43.574673 44.574673 45.574673 46.574673 47.574673 48.57467 49.57467 50.57467 51.57467 52.57467 53.57467 54.57467 55.57467 56.57467 57.57467 58.57467 59.57467 60.57467 61.57467 62.57467 63.57467 64.57467 65.57467 66.57467 67.57467 68.57467 69.57467 70.57467 71.57467 72.57467 73.57467 74.57467 75.57467 76.57467 77.57467 78.57467 79.57467 80.57467 81.57467 82.57467 83.57467 84.57467 85.57467 86.57467 87.57467 88.57467 89.57467 90.57467 91.57467 92.57467 93.57467 94.57467 95.57467 96.57467 97.574676 98.574676 99.574676 100.574676 101.574676 102.574676 103.574676 104.574676 105.574676 106.574676 107.574676 108.574676 109.574676 110.574676 111.574676 112.574676 113.574676 114.574676 115.574676 116.574676 117.574676 118.574676 119.574676 120.574676 121.574676 122.574676 123.574676 124.574676 125.574676 126.574676 127.574676 128.574676 129.574676 130.574676 131.574676 132.574676 133.574676 134.574676 135.574676 136.574676 137.574676 138.574676 139.574676 140.574676 141.574676 142.574676 143.574676 144.574676 145.574676 146.574676 147.574676 148.574676 149.574676 150.574676 151.574676 152.574676 153.574676 154.574676 155.574676 156.574676 157.574676 158.574676 159.574676 160.574676 161.574676 162.574676 163.574676 164.574676 165.574676 166.574676 167.574676 168.574676 169.574676 170.574676 171.574676 172.574676 173.574676 174.574676 175.574676 176.574676 177.574676 178.574676 179.574676 180.574676 181.574676 182.574676 183.574676 184.574676 185.574676 186.574676 187.574676 188.574676 189.574676 190.574676 191.574676 192.574676 193.574676 194.574676 195.574676 196.574676 197.574676 198.574676 199.574676 200.574676 201.574676 202.574676 203.574676 204.574676 205.574676 206.574676 207.574676 208.574676 209.574676 210.574676 211.574676 212.574676 213.574676 214.574676 215.574676 216.574676 217.574676 218.574676 219.574676 220.574676 221.574676 222.574676 223.574676 224.574676 225.574676 226.574676 227.574676 228.574676 229.574676 230.574676 231.574676 232.574676 233.574676 234.574676 235.574676 236.574676 237.574676 238.574676 239.574676 240.574676 241.574676 242.574676 243.574676 244.574676 245.574676 246.574676 247.574676 248.574676 249.574676 250.574676
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Si0 Si1 Si2 Si3 Si4
4.671e+03 6.206894e-32 3.087138e-22 4.602991e-15 1.513678e-06 9.999985e-01
4.956e+03 3.084733e-32 1.816384e-22 3.229943e-15 1.292023e-06 9.999987e-01
5.259e+03 1.522673e-32 1.065651e-22 2.262737e-15 1.094244e-06 9.999989e-01
5.580e+03 1.011285e-32 7.836216e-23 1.843350e-15 9.891361e-07 9.999990e-01
5.921e+03 7.908884e-33 6.553436e-23 1.637183e-15 9.159644e-07 9.999991e-01
6.282e+03 6.787245e-33 5.903426e-23 1.528801e-15 8.571976e-07 9.999991e-01
6.666e+03 6.699717e-33 5.915840e-23 1.533218e-15 8.273286e-07 9.999992e-01
7.074e+03 7.105516e-33 6.282595e-23 1.599622e-15 8.039796e-07 9.999992e-01
7.506e+03 7.380104e-33 6.621506e-23 1.663428e-15 7.611160e-07 9.999992e-01
7.964e+03 8.660929e-33 7.681722e-23 1.847332e-15 7.352532e-07 9.999993e-01
8.451e+03 1.273787e-32 1.058533e-22 2.305369e-15 7.474560e-07 9.999993e-01
8.967e+03 2.251505e-32 1.694600e-22 3.196573e-15 7.744939e-07 9.999992e-01
9.514e+03 5.380993e-32 3.469852e-22 5.281995e-15 8.320896e-07 9.999992e-01
1.010e+04 2.177003e-31 1.082318e-21 1.180878e-14 9.841592e-07 9.999990e-01
1.071e+04 1.710786e-30 5.819487e-21 4.000931e-14 1.347609e-06 9.999987e-01
1.137e+04 3.494957e-29 6.926567e-20 2.630638e-13 2.654716e-06 9.999973e-01
1.206e+04 2.582154e-27 2.415596e-18 4.764850e-12 1.167636e-05 9.999883e-01
1.279e+04 4.636865e-25 1.772497e-16 1.997556e-10 1.044343e-04 9.998956e-01
1.353e+04 9.167031e-23 1.457113e-14 1.099457e-08 1.134120e-03 9.988659e-01
1.419e+04 3.253291e-20 2.104105e-12 1.100680e-06 1.727863e-02 9.827203e-01
1.476e+04 2.801241e-17 7.544721e-10 2.386833e-04 3.493771e-01 6.503842e-01
1.524e+04 1.298947e-14 1.452405e-07 1.430926e-02 9.606038e-01 2.508683e-02
1.565e+04 3.256306e-12 1.715585e-05 3.143588e-01 6.854500e-01 1.741000e-04
1.596e+04 1.745141e-10 4.055681e-04 9.573457e-01 4.224871e-02 5.831006e-08
1.619e+04 5.391117e-09 4.503459e-03 9.950206e-01 4.759234e-04 1.574617e-12
1.635e+04 2.195058e-07 5.615902e-02 9.438380e-01 2.772295e-06 9.967931e-18
1.648e+04 6.880564e-06 4.850022e-01 5.149910e-01 5.307642e-09 9.326603e-24
1.659e+04 4.036087e-05 9.192277e-01 8.073198e-02 4.305992e-12 5.954984e-30
1.669e+04 9.862993e-05 9.872220e-01 1.267934e-02 1.026802e-14 4.633429e-35
1.679e+04 1.643847e-04 9.964471e-01 3.388503e-03 1.313443e-16 8.886694e-39
1.689e+04 2.315089e-04 9.984852e-01 1.283245e-03 5.069052e-18 1.436347e-41
1.700e+04 3.088387e-04 9.991327e-01 5.584845e-04 3.098357e-19 5.726526e-44
1.715e+04 4.148703e-04 9.993414e-01 2.437085e-04 1.944773e-20 2.435364e-46
1.742e+04 6.544639e-04 9.992729e-01 7.260058e-05 3.595595e-22 9.640444e-50
1.789e+04 1.618747e-03 9.983732e-01 8.037417e-06 2.992442e-25 9.720471e-56
1.853e+04 4.738190e-03 9.952611e-01 6.915809e-07 1.274281e-28 2.945237e-62
1.926e+04 1.237116e-02 9.876288e-01 7.194443e-08 9.477005e-32 2.532559e-68
2.003e+04 2.925893e-02 9.707411e-01 8.556137e-09 1.038519e-34 4.457264e-74
2.084e+04 6.339424e-02 9.366058e-01 1.176366e-09 1.883876e-37 2.123045e-79
2.165e+04 1.270678e-01 8.729322e-01 1.802879e-10 5.409044e-40 2.616153e-84
2.245e+04 2.201339e-01 7.798661e-01 3.037610e-11 2.098117e-42 5.608453e-89
2.325e+04 3.351675e-01 6.648325e-01 5.561712e-12 1.111849e-44 2.208281e-93
2.405e+04 4.560750e-01 5.439250e-01 1.141387e-12 9.187807e-47 2.124080e-97
2.487e+04 5.594715e-01 4.405285e-01 2.860983e-13 1.459360e-48 7.289420e-101
2.570e+04 6.333629e-01 3.666371e-01 9.015811e-14 4.340338e-50 7.972299e-104
2.659e+04 6.869063e-01 3.130937e-01 3.083644e-14 1.443361e-51 9.865063e-107
2.764e+04 7.552605e-01 2.447395e-01 6.540684e-15 1.104528e-53 6.928390e-111
2.899e+04 8.446718e-01 1.553282e-01 5.126788e-16 4.376962e-57 1.587758e-117
3.065e+04 7.735987e-01 2.264013e-01 5.269290e-16 5.757942e-58 8.399917e-120
3.252e+04 5.230368e-01 4.769632e-01 2.022797e-15 1.307831e-57 5.262772e-120
3.446e+04 1.837013e-01 8.162987e-01 1.632378e-14 4.644966e-56 7.850430e-118
3.637e+04 6.338663e-02 9.366134e-01 8.501918e-14 2.108894e-54 4.837360e-115
3.815e+04 2.668471e-02 9.733153e-01 3.436073e-13 8.597214e-53 3.797367e-112
3.975e+04 1.816209e-02 9.818379e-01 5.768403e-13 3.062363e-52 3.384252e-111
4.117e+04 1.819004e-02 9.818100e-01 4.057457e-13 7.270712e-53 1.647992e-112
4.247e+04 2.718596e-02 9.728140e-01 1.101621e-13 8.483474e-55 2.351360e-116
4.369e+04 6.085016e-02 9.391498e-01 1.235960e-14 7.069344e-58 2.252123e-122
4.488e+04 1.654762e-01 8.345238e-01 7.561542e-16 1.135144e-61 1.034466e-129
4.608e+04 3.624405e-01 6.375595e-01 4.511623e-17 2.288645e-65 8.370409e-137
4.729e+04 3.642027e-01 6.357973e-01 3.043579e-17 4.672839e-66 2.997177e-138
4.852e+04 3.175069e-01 6.824931e-01 3.480223e-17 4.199300e-66 1.722180e-138
4.975e+04 2.668505e-01 7.331495e-01 4.306455e-17 4.811977e-66 1.575984e-138
5.101e+04 2.162193e-01 7.837807e-01 5.657414e-17 6.691232e-66 2.096268e-138
5.229e+04 1.709466e-01 8.290534e-01 7.553218e-17 9.978248e-66 3.213724e-138
5.360e+04 1.332237e-01 8.667763e-01 1.000739e-16 1.486558e-65 4.964161e-138
5.492e+04 1.025077e-01 8.974923e-01 1.320847e-16 2.232093e-65 7.849690e-138
5.627e+04 7.818173e-02 9.218183e-01 1.732856e-16 3.347382e-65 1.248012e-137
5.762e+04 5.935617e-02 9.406438e-01 2.257186e-16 4.994944e-65 1.982322e-137
5.899e+04 4.505951e-02 9.549405e-01 2.909998e-16 7.336622e-65 3.081777e-137
6.034e+04 3.429071e-02 9.657093e-01 3.724029e-16 1.072276e-64 4.798101e-137
6.168e+04 2.631397e-02 9.736860e-01 4.697462e-16 1.526714e-64 7.191347e-137
6.297e+04 2.041368e-02 9.795863e-01 5.852350e-16 2.137925e-64 1.059904e-136
6.422e+04 1.606472e-02 9.839353e-01 7.185041e-16 2.929625e-64 1.524187e-136
6.539e+04 1.287986e-02 9.871201e-01 8.662811e-16 3.899892e-64 2.115008e-136
6.646e+04 1.056767e-02 9.894323e-01 1.021760e-15 5.003317e-64 2.798064e-136
6.742e+04 8.871813e-03 9.911282e-01 1.181560e-15 6.231784e-64 3.581187e-136
6.826e+04 7.652231e-03 9.923478e-01 1.334557e-15 7.478063e-64 4.383533e-136
6.896e+04 6.754561e-03 9.932454e-01 1.480818e-15 8.772651e-64 5.264660e-136
6.948e+04 6.129221e-03 9.938708e-01 1.602240e-15 9.850087e-64 5.965403e-136
6.976e+04 5.903680e-03 9.940963e-01 1.649207e-15 1.023725e-63 6.179867e-136
6.989e+04 5.794100e-03 9.942059e-01 1.673174e-15 1.043612e-63 6.289611e-136
6.995e+04 5.752677e-03 9.942473e-01 1.677745e-15 1.039350e-63 6.181341e-136
6.998e+04 5.736155e-03 9.942638e-01 1.677559e-15 1.032535e-63 6.075042e-136
7.000e+04 5.737143e-03 9.942629e-01 1.672208e-15 1.019475e-63 5.915773e-136
#TIME: 1.180960
#NVEL: 114
#vel_mid[km/s] Si0 Si1 Si2 Si3 Si4
4.401e+02 1.624936e-26 5.768878e-18 4.085204e-12 1.291804e-05 9.999871e-01
8.862e+02 4.764416e-26 1.372555e-17 7.724211e-12 1.622465e-05 9.999838e-01
9.061e+02 4.199202e-26 1.239703e-17 7.164308e-12 1.577653e-05 9.999842e-01
9.444e+02 3.221002e-26 1.001119e-17 6.119580e-12 1.489178e-05 9.999851e-01
9.991e+02 2.221884e-26 7.422379e-18 4.912202e-12 1.376963e-05 9.999862e-01
1.061e+03 2.165368e-26 7.269825e-18 4.837971e-12 1.369653e-05 9.999863e-01
1.126e+03 2.102140e-26 7.097554e-18 4.753262e-12 1.361422e-05 9.999864e-01
1.194e+03 1.753382e-26 6.129310e-18 4.267643e-12 1.312531e-05 9.999869e-01
1.267e+03 1.021834e-26 3.962854e-18 3.102848e-12 1.181812e-05 9.999882e-01
1.345e+03 3.895191e-27 1.816904e-18 1.762420e-12 9.960994e-06 9.999900e-01
1.427e+03 1.077283e-27 6.431327e-19 8.382404e-13 8.147802e-06 9.999919e-01
1.514e+03 4.797352e-28 3.358264e-19 5.303711e-13 7.224698e-06 9.999928e-01
1.607e+03 2.026903e-28 1.691521e-19 3.292099e-13 6.325408e-06 9.999937e-01
1.705e+03 6.803674e-29 7.073498e-20 1.800558e-13 5.426154e-06 9.999946e-01
1.809e+03 2.876365e-29 3.555151e-20 1.121952e-13 4.842135e-06 9.999952e-01
1.919e+03 1.159050e-29 1.723565e-20 6.843567e-14 4.290001e-06 9.999957e-01
2.037e+03 4.294145e-30 7.821513e-21 4.002443e-14 3.767320e-06 9.999962e-01
2.161e+03 1.584572e-30 3.551278e-21 2.349197e-14 3.285775e-06 9.999967e-01
2.293e+03 5.195663e-31 1.477740e-21 1.303973e-14 2.779236e-06 9.999972e-01
2.433e+03 1.679551e-31 6.089936e-22 7.205711e-15 2.340812e-06 9.999977e-01
2.582e+03 7.600906e-32 3.271124e-22 4.759159e-15 2.072127e-06 9.999979e-01
2.739e+03 4.489501e-32 2.166809e-22 3.616796e-15 1.906998e-06 9.999981e-01
2.907e+03 3.194250e-32 1.667453e-22 3.037613e-15 1.785282e-06 9.999982e-01
3.084e+03 2.633116e-32 1.451511e-22 2.769025e-15 1.671109e-06 9.999983e-01
3.273e+03 2.521445e-32 1.430613e-22 2.742087e-15 1.570132e-06 9.999984e-01
3.472e+03 2.682958e-32 1.536650e-22 2.877175e-15 1.485685e-06 9.999985e-01
3.685e+03 3.258220e-32 1.841981e-22 3.252532e-15 1.411583e-06 9.999986e-01
3.910e+03 3.034120e-32 1.802967e-22 3.215732e-15 1.269173e-06 9.999987e-01
4.148e+03 2.802433e-32 1.724654e-22 3.127577e-15 1.193751e-06 9.999988e-01
4.402e+03 3.038390e-32 1.833518e-22 3.258088e-15 1.216201e-06 9.999988e-01
4.671e+03 2.469220e-32 1.562276e-22 2.926592e-15 1.169044e-06 9.999988e-01
4.956e+03 1.290407e-32 9.566784e-23 2.109461e-15 1.004112e-06 9.999990e-01
5.259e+03 6.924726e-33 5.998548e-23 1.545353e-15 8.592866e-07 9.999991e-01
5.580e+03 5.337520e-33 4.966182e-23 1.363600e-15 7.912487e-07 9.999992e-01
5.921e+03 4.508236e-33 4.416116e-23 1.262507e-15 7.397412e-07 9.999993e-01
6.282e+03 4.069631e-33 4.142388e-23 1.212061e-15 6.966425e-07 9.999993e-01
6.666e+03 4.586771e-33 4.614867e-23 1.306558e-15 6.835880e-07 9.999993e-01
7.074e+03 5.795217e-33 5.637281e-23 1.500309e-15 6.791240e-07 9.999993e-01
7.506e+03 6.633158e-33 6.424153e-23 1.648174e-15 6.512783e-07 9.999993e-01
7.964e+03 8.664800e-33 8.124895e-23 1.946309e-15 6.387398e-07 9.999994e-01
8.451e+03 1.688712e-32 1.403620e-22 2.846984e-15 6.755940e-07 9.999993e-01
8.967e+03 4.325431e-32 3.028901e-22 4.887016e-15 7.419413e-07 9.999993e-01
9.514e+03 1.690677e-31 9.226599e-22 1.081791e-14 8.761462e-07 9.999991e-01
1.010e+04 1.399092e-30 5.138295e-21 3.769578e-14 1.248325e-06 9.999988e-01
1.071e+04 2.893663e-29 6.073719e-20 2.442683e-13 2.542954e-06 9.999975e-01
1.137e+04 1.629950e-27 1.663967e-18 3.526453e-12 9.885823e-06 9.999901e-01
1.206e+04 1.818090e-25 8.282235e-17 1.049232e-10 7.188324e-05 9.999281e-01
1.279e+04 4.071344e-23 7.528224e-15 6.250724e-09 8.195694e-04 9.991804e-01
1.353e+04 2.354951e-20 1.610146e-12 8.732673e-07 1.514034e-02 9.848588e-01
1.419e+04 3.774666e-17 9.909419e-10 3.072403e-04 3.947359e-01 6.049569e-01
1.476e+04 1.485472e-14 1.915628e-07 1.920314e-02 9.654137e-01 1.538296e-02
1.524e+04 2.705435e-12 2.012458e-05 3.950342e-01 6.048658e-01 7.990722e-05
1.565e+04 9.645824e-11 3.481018e-04 9.668202e-01 3.283164e-02 2.584042e-08
1.596e+04 3.932615e-09 4.188275e-03 9.954291e-01 3.825957e-04 8.311592e-13
1.619e+04 7.560876e-08 3.034700e-02 9.696451e-01 7.782670e-06 9.802668e-17
1.635e+04 8.037903e-07 1.431665e-01 8.568325e-01 2.453610e-07 3.550323e-20
1.648e+04 9.906450e-06 6.172274e-01 3.827627e-01 9.977534e-10 2.510112e-25
1.659e+04 3.989450e-05 9.343634e-01 6.559672e-02 1.667523e-12 7.736701e-31
1.669e+04 7.647402e-05 9.834473e-01 1.647627e-02 1.795929e-14 1.114254e-34
1.679e+04 1.337473e-04 9.957944e-01 4.071834e-03 1.816199e-16 1.372476e-38
1.689e+04 2.034719e-04 9.985203e-01 1.276250e-03 3.792674e-18 6.689993e-42
1.700e+04 3.007515e-04 9.992643e-01 4.349321e-04 1.057712e-19 5.803069e-45
1.715e+04 6.174284e-04 9.993053e-01 7.725400e-05 4.103511e-22 1.186364e-49
1.742e+04 2.692327e-03 9.973045e-01 3.180363e-06 1.971945e-26 5.925982e-58
1.789e+04 1.125547e-02 9.887444e-01 1.243626e-07 7.238480e-31 1.616870e-66
1.853e+04 1.867809e-02 9.813219e-01 3.262811e-08 9.143331e-33 3.096742e-70
1.926e+04 3.434693e-02 9.656531e-01 6.723219e-09 5.566824e-35 1.475524e-74
2.003e+04 1.704054e-01 8.295946e-01 1.183772e-10 2.327015e-40 7.113593e-85
2.084e+04 2.260269e-01 7.739731e-01 3.799350e-11 5.760508e-42 4.925153e-88
2.165e+04 4.805165e-01 5.194835e-01 1.662495e-12 6.062503e-46 1.328933e-95
2.245e+04 8.248990e-02 9.175101e-01 2.788484e-10 1.008227e-39 5.132071e-84
2.325e+04 7.954460e-01 2.045540e-01 1.465163e-14 8.488581e-52 1.030114e-106
2.405e+04 6.007132e-01 3.992868e-01 1.797827e-13 4.210273e-49 7.299795e-102
2.487e+04 3.459157e-01 6.540843e-01 2.084826e-12 2.330354e-46 7.039085e-97
2.570e+04 4.528266e-01 5.471734e-01 4.936385e-13 2.839498e-48 1.388417e-100
2.659e+04 7.536944e-01 2.463056e-01 8.985080e-15 3.904966e-53 9.693201e-110
2.764e+04 9.997110e-01 2.890083e-04 7.955645e-26 6.068221e-83 1.614046e-165
2.899e+04 9.979406e-01 2.059402e-03 6.068976e-23 1.458490e-75 5.782784e-152
3.065e+04 9.995102e-01 4.898263e-04 7.357821e-26 2.834175e-84 7.573194e-169
3.252e+04 9.999955e-01 4.536598e-06 2.325258e-33 1.876964e-104 1.344873e-206
3.446e+04 1.000000e+00 2.444800e-08 3.168826e-41 6.561793e-125 2.168939e-244
3.637e+04 1.000000e+00 3.772259e-09 2.707477e-44 2.854089e-133 4.180427e-260
3.815e+04 1.000000e+00 4.419608e-08 1.082041e-40 4.641235e-124 3.383019e-243
3.975e+04 9.999760e-01 2.404442e-05 6.316121e-32 2.434798e-102 7.941619e-204
4.117e+04 1.000000e+00 9.955744e-10 9.434473e-47 2.425682e-140 1.211050e-273
4.247e+04 1.000000e+00 1.544034e-11 2.367194e-53 5.340795e-158 1.311974e-306
4.369e+04 1.000000e+00 9.549803e-11 1.125085e-50 3.887746e-151 5.313667e-294
4.488e+04 9.997257e-01 2.743470e-04 2.632123e-29 4.267544e-97 3.072845e-195
4.608e+04 1.000000e+00 6.724489e-09 2.178573e-44 5.782768e-135 3.009315e-264
4.729e+04 1.000000e+00 4.690517e-14 6.166891e-63 3.288591e-184 0.000000e+00
4.852e+04 1.000000e+00 1.931421e-15 4.062226e-68 2.981592e-198 0.000000e+00
4.975e+04 1.000000e+00 5.248854e-15 1.531264e-66 4.789681e-194 0.000000e+00
5.101e+04 9.999816e-01 1.838274e-05 9.330490e-34 3.061613e-109 4.492021e-218
5.229e+04 1.000000e+00 3.343190e-10 1.140268e-49 7.652140e-150 1.549160e-292
5.360e+04 1.000000e+00 1.962084e-14 5.726739e-65 1.418259e-190 0.000000e+00
5.492e+04 1.000000e+00 4.538825e-12 1.355704e-56 1.574016e-168 0.000000e+00
5.627e+04 1.000000e+00 3.025255e-10 3.349086e-50 8.458575e-152 1.493878e-296
5.762e+04 1.000000e+00 2.022828e-09 2.142622e-47 1.388632e-144 2.796287e-283
5.899e+04 1.000000e+00 5.567770e-09 5.685416e-46 4.948234e-141 7.992103e-277
6.034e+04 9.999911e-01 8.887495e-06 9.025111e-36 7.350635e-116 2.855836e-231
6.168e+04 9.999893e-01 1.073009e-05 1.164930e-35 7.856801e-116 2.125444e-231
6.297e+04 9.999999e-01 9.468545e-08 3.721704e-42 8.764691e-132 3.272524e-260
6.422e+04 9.999929e-01 7.052948e-06 1.811857e-36 3.378837e-118 5.889472e-236
6.539e+04 1.000000e+00 1.236356e-13 3.355788e-63 1.751009e-187 0.000000e+00
6.646e+04 1.000000e+00 7.771156e-16 6.245836e-70 1.245265e-203 0.000000e+00
6.742e+04 1.000000e+00 1.295598e-18 2.871271e-78 2.259721e-223 0.000000e+00
6.826e+04 1.000000e+00 1.576715e-18 4.252459e-78 4.072899e-223 0.000000e+00
6.896e+04 1.000000e+00 1.580577e-18 4.273317e-78 4.102902e-223 0.000000e+00
6.948e+04 1.000000e+00 1.583256e-18 4.287818e-78 4.123804e-223 0.000000e+00
6.976e+04 1.000000e+00 1.584239e-18 4.293143e-78 4.131488e-223 0.000000e+00
6.989e+04 1.000000e+00 1.584714e-18 4.295714e-78 4.135200e-223 0.000000e+00
6.995e+04 1.000000e+00 1.584946e-18 4.296975e-78 4.137022e-223 0.000000e+00
6.998e+04 1.000000e+00 1.585062e-18 4.297602e-78 4.137927e-223 0.000000e+00
7.000e+04 1.000000e+00 1.585116e-18 4.297897e-78 4.138353e-223 0.000000e+00
#TIME: 1.299056
#NVEL: 114
#vel_mid[km/s] Si0 Si1 Si2 Si3 Si4
4.401e+02 1.919302e-26 7.032459e-18 5.015585e-12 1.285249e-05 9.999871e-01
8.862e+02 2.480256e-26 8.647924e-18 5.848627e-12 1.363692e-05 9.999864e-01
9.061e+02 4.478560e-26 1.393073e-17 8.351046e-12 1.571929e-05 9.999843e-01
9.444e+02 2.666858e-26 9.169021e-18 6.109075e-12 1.387107e-05 9.999861e-01
9.991e+02 2.657150e-26 9.142088e-18 6.095702e-12 1.385916e-05 9.999861e-01
1.061e+03 3.671955e-26 1.186794e-17 7.406497e-12 1.497323e-05 9.999850e-01
1.126e+03 2.087120e-26 7.523345e-18 5.272535e-12 1.310233e-05 9.999869e-01
