#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6 mg7 mg8
3.899822e+04 3.693062e-08 9.718583e-01 2.814164e-02 2.264852e-76 2.915575e-184 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 4.317565e-08 9.850182e-01 1.498171e-02 8.163265e-79 1.015689e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 3.715312e-08 9.860543e-01 1.394563e-02 9.860543e-80 6.585434e-192 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 3.147926e-08 9.870615e-01 1.293851e-02 1.069761e-80 3.307990e-194 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 3.429603e-08 9.927797e-01 7.220216e-03 3.610108e-83 8.943223e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 2.600661e-08 9.913107e-01 8.689267e-03 2.355893e-83 2.215151e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 3.607131e-08 9.969457e-01 3.054279e-03 4.504382e-87 1.286966e-208 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 3.302946e-08 9.974897e-01 2.510239e-03 2.629145e-88 1.783591e-211 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 2.618154e-08 9.972086e-01 2.791414e-03 1.120416e-88 1.792280e-212 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 2.240474e-08 9.973181e-01 2.681864e-03 1.807464e-89 2.234887e-214 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 2.231527e-08 9.981012e-01 1.898827e-03 4.037035e-91 3.931545e-218 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 2.079136e-08 9.984553e-01 1.544669e-03 2.237715e-92 4.915924e-221 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 1.844909e-08 9.986205e-01 1.379450e-03 2.352682e-93 2.462700e-223 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 1.676932e-08 9.988151e-01 1.184869e-03 1.909499e-94 7.062700e-226 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 1.550317e-08 9.990150e-01 9.849691e-04 1.295735e-95 1.380010e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 1.413383e-08 9.991590e-01 8.410007e-04 1.059410e-96 4.066929e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 6.064841e-09 9.966200e-01 3.379996e-03 2.128014e-93 3.518317e-224 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 2.747445e-09 9.872850e-01 1.271503e-02 3.829469e-90 2.632760e-217 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 1.207216e-09 9.534262e-01 4.657384e-02 6.859181e-87 2.044036e-210 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 3.990698e-10 8.065116e-01 1.934884e-01 4.279070e-83 2.446512e-202 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 1.131070e-12 3.245788e-02 9.675421e-01 5.289891e-72 3.828048e-177 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 1.526392e-18 5.023975e-06 9.999950e-01 1.007995e-52 1.068795e-131 9.551952e-240 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 6.835678e-19 3.204858e-06 9.999968e-01 3.833659e-52 2.312366e-130 1.807296e-237 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 3.448268e-19 2.167483e-06 9.999978e-01 1.278322e-51 3.669943e-129 2.049257e-235 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 1.769228e-19 1.482246e-06 9.999985e-01 4.289934e-51 5.946737e-128 2.405322e-233 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 4.120687e-20 6.422410e-07 9.999994e-01 6.681030e-50 3.426722e-125 1.301723e-228 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 4.406777e-20 6.652538e-07 9.999993e-01 5.889827e-50 2.546608e-125 7.838978e-229 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 3.973911e-20 6.260866e-07 9.999994e-01 7.173909e-50 4.008693e-125 1.704347e-228 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 3.770923e-20 6.079291e-07 9.999994e-01 7.929511e-50 5.066076e-125 2.541849e-228 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 3.432430e-20 5.765762e-07 9.999994e-01 9.504499e-50 7.702698e-125 5.225222e-228 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 8.481010e-21 2.563290e-07 9.999997e-01 1.525316e-48 4.765822e-122 3.265822e-223 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 6.866665e-21 2.259999e-07 9.999998e-01 2.366666e-48 1.320000e-121 1.880000e-222 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.125000e+01 
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6 mg7 mg8
4.386064e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.801961e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922517e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.200313e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.688202e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.029396e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.092261e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.158981e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.229776e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.304896e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.384604e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.469181e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.558925e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654150e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.755192e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.862406e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.976169e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.096881e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.224967e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.360877e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.505088e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.658109e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.820477e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.992763e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.175573e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.369550e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575375e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.793773e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.025512e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.271406e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.532320e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.809172e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.102936e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.414644e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.745391e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.096342e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.468731e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.863867e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.283139e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.728022e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.200081e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.700974e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.232464e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.796417e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.039482e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.102978e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.170352e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.241868e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.316817e+04 2.672992e-14 1.446280e-05 9.999855e-01 2.434332e-26 6.133563e-67 1.844842e-123 0.000000e+00 0.000000e+00 0.000000e+00 
1.388905e+04 6.714658e-14 3.243696e-05 9.999676e-01 9.989345e-29 1.260290e-72 1.921425e-133 0.000000e+00 0.000000e+00 0.000000e+00 
1.450043e+04 1.474399e-13 6.173088e-05 9.999383e-01 1.469297e-30 5.560881e-77 4.397688e-141 0.000000e+00 0.000000e+00 0.000000e+00 
1.501511e+04 3.382594e-13 1.136041e-04 9.998864e-01 4.914335e-32 1.778521e-80 3.467691e-147 0.000000e+00 0.000000e+00 0.000000e+00 
1.546584e+04 1.037142e-12 2.326561e-04 9.997673e-01 2.027566e-33 1.009111e-83 8.044857e-153 0.000000e+00 0.000000e+00 0.000000e+00 
1.582815e+04 4.731750e-12 5.837299e-04 9.994163e-01 7.208179e-35 4.329330e-87 1.269170e-158 0.000000e+00 0.000000e+00 0.000000e+00 
1.609245e+04 1.306241e-11 1.109537e-03 9.988905e-01 4.364383e-36 5.993343e-90 1.404594e-163 0.000000e+00 0.000000e+00 0.000000e+00 
1.628237e+04 2.811322e-11 1.851861e-03 9.981481e-01 3.533496e-37 1.611996e-92 4.694133e-168 0.000000e+00 0.000000e+00 0.000000e+00 
1.642596e+04 3.964782e-11 2.409565e-03 9.975904e-01 6.113439e-38 2.501650e-94 3.146247e-171 0.000000e+00 0.000000e+00 0.000000e+00 
1.654240e+04 4.158061e-11 2.608979e-03 9.973910e-01 2.315469e-38 2.405153e-95 4.973367e-173 0.000000e+00 0.000000e+00 0.000000e+00 
1.664385e+04 4.745093e-11 2.965683e-03 9.970343e-01 7.823754e-39 1.799181e-96 5.140517e-175 0.000000e+00 0.000000e+00 0.000000e+00 
1.674015e+04 5.056817e-11 3.167776e-03 9.968322e-01 3.690895e-39 2.964341e-97 2.130257e-176 0.000000e+00 0.000000e+00 0.000000e+00 
1.683704e+04 5.914401e-11 3.583603e-03 9.964164e-01 1.535414e-39 3.641873e-98 5.331702e-178 0.000000e+00 0.000000e+00 0.000000e+00 
1.693972e+04 6.582746e-11 3.926550e-03 9.960734e-01 7.853101e-40 7.362282e-99 3.175886e-179 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 1.097317e-10 5.327729e-03 9.946723e-01 2.492790e-40 5.058898e-100 3.152647e-181 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 1.594121e-10 6.902381e-03 9.930976e-01 5.822416e-41 1.629337e-101 7.794525e-184 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 8.420884e-11 5.533724e-03 9.944663e-01 1.383431e-41 4.370840e-103 1.046596e-186 0.000000e+00 0.000000e+00 0.000000e+00 
1.818065e+04 9.091930e-11 6.622517e-03 9.933775e-01 1.071950e-42 9.091930e-106 1.829611e-191 0.000000e+00 0.000000e+00 0.000000e+00 
1.888408e+04 1.171523e-10 8.711325e-03 9.912887e-01 6.939021e-44 1.276660e-108 1.659658e-196 0.000000e+00 0.000000e+00 0.000000e+00 
1.963744e+04 1.550802e-10 1.176471e-02 9.882353e-01 3.283422e-45 8.459893e-112 4.021390e-202 0.000000e+00 0.000000e+00 0.000000e+00 
2.043076e+04 2.112567e-10 1.619121e-02 9.838088e-01 1.333847e-46 3.870470e-115 5.088666e-208 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 3.485795e-10 2.478340e-02 9.752166e-01 4.251461e-48 1.037679e-118 2.619383e-214 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 5.227392e-10 3.554626e-02 9.644537e-01 1.576059e-49 3.920544e-122 2.435964e-220 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 7.477265e-10 5.018525e-02 9.498148e-01 5.793196e-51 1.461772e-125 2.172449e-226 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 1.112543e-09 7.216495e-02 9.278351e-01 1.984536e-52 4.639175e-129 1.490550e-232 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 1.497845e-09 9.482759e-02 9.051724e-01 1.223060e-53 6.034483e-132 1.233836e-237 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 2.348432e-09 1.358885e-01 8.641115e-01 5.170732e-55 3.372822e-135 2.404181e-243 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 3.616813e-09 1.896383e-01 8.103617e-01 2.385142e-56 2.365591e-138 7.106549e-249 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 6.544000e-09 2.880000e-01 7.120000e-01 4.816000e-58 2.608000e-142 8.784000e-256 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 1.164062e-08 4.335937e-01 5.664062e-01 3.589844e-60 2.996094e-147 2.148437e-264 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 1.562724e-08 5.663082e-01 4.336917e-01 1.790323e-62 1.308244e-152 9.068100e-274 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 1.843088e-08 6.911581e-01 3.088418e-01 5.130760e-65 1.631382e-158 4.271482e-284 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 2.111861e-08 8.081003e-01 1.918997e-01 5.641273e-68 2.459016e-165 5.371263e-296 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 2.197802e-08 8.756868e-01 1.243132e-01 1.679258e-70 3.811813e-171 4.017857e-306 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 2.554697e-08 9.330759e-01 6.692407e-02 2.535392e-73 1.583012e-177 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 3.280383e-08 9.681361e-01 3.186390e-02 3.440173e-76 6.372779e-184 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 3.537612e-08 9.797475e-01 2.025250e-02 4.076802e-78 2.932667e-188 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 3.333791e-08 9.844488e-01 1.555115e-02 1.333516e-79 1.117800e-191 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 3.904154e-08 9.924301e-01 7.569887e-03 1.850748e-82 4.440603e-198 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 3.011057e-08 9.915014e-01 8.498583e-03 6.808005e-83 3.097871e-199 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 2.133315e-08 9.882770e-01 1.172301e-02 1.158670e-82 6.181843e-199 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 3.112880e-08 9.963229e-01 3.677026e-03 9.892711e-87 6.175389e-208 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 2.222353e-08 9.949077e-01 5.092279e-03 1.766108e-86 1.379036e-207 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 2.092903e-08 9.960074e-01 3.992616e-03 7.341261e-88 9.101447e-211 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 2.194452e-08 9.974782e-01 2.521750e-03 7.636943e-90 3.048543e-215 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 1.722239e-08 9.970858e-01 2.914210e-03 4.133374e-90 5.166717e-216 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 2.102372e-08 9.986269e-01 1.373112e-03 6.635613e-93 3.160128e-222 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 2.366150e-08 9.992505e-01 7.494379e-04 3.044886e-95 1.875951e-227 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 2.184408e-08 9.993665e-01 6.334782e-04 2.225365e-96 4.259595e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 1.489768e-08 9.990440e-01 9.560323e-04 6.881868e-96 3.108571e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 1.074216e-08 9.986852e-01 1.314796e-03 1.183316e-95 6.406132e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 4.658140e-09 9.947892e-01 5.210801e-03 2.411969e-92 5.921364e-222 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 2.099258e-09 9.803922e-01 1.960784e-02 4.713637e-89 5.372771e-215 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 8.636503e-10 9.247936e-01 7.520636e-02 1.154081e-85 8.101498e-208 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 1.919087e-10 6.379668e-01 3.620332e-01 4.771784e-81 6.846473e-198 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 2.748599e-18 7.085585e-06 9.999929e-01 3.190585e-53 7.444699e-133 9.847997e-242 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 1.017853e-18 3.982127e-06 9.999960e-01 2.124992e-52 5.982119e-131 1.821421e-238 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 4.502251e-19 2.511306e-06 9.999975e-01 8.461517e-52 1.427598e-129 4.117637e-236 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 2.241754e-19 1.692305e-06 9.999983e-01 2.912083e-51 2.445051e-128 5.274716e-234 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 1.138613e-19 1.148514e-06 9.999989e-01 1.013200e-50 4.389434e-127 7.392731e-232 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 2.610576e-20 4.903844e-07 9.999995e-01 1.677884e-49 2.874999e-124 5.048074e-227 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 2.787734e-20 5.094337e-07 9.999995e-01 1.466980e-49 2.113206e-124 2.971697e-227 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 2.514562e-20 4.810677e-07 9.999995e-01 1.805824e-49 3.398057e-124 6.699026e-227 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 2.389161e-20 4.674875e-07 9.999995e-01 2.004925e-49 4.320195e-124 1.009852e-226 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 2.165828e-20 4.412058e-07 9.999996e-01 2.402009e-49 6.582912e-124 2.100502e-226 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 5.312056e-21 1.950354e-07 9.999998e-01 4.092198e-48 4.702127e-121 1.673759e-221 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 4.268656e-21 1.716418e-07 9.999998e-01 6.417909e-48 1.335821e-120 1.007463e-220 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.166656e+01 
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6 mg7 mg8
4.386064e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.801961e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922517e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.200313e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.688202e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.029396e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.092261e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.158981e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.229776e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.304896e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.384604e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.469181e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
