#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6 o7 o8
1.170352e+04 3.125095e-11 1.349473e-03 9.953631e-01 3.287438e-03 9.385432e-12 3.185974e-28 0.000000e+00 0.000000e+00 0.000000e+00 
1.241868e+04 1.450807e-09 2.213949e-02 9.778273e-01 3.320923e-05 1.353528e-16 2.817753e-37 0.000000e+00 0.000000e+00 0.000000e+00 
1.316817e+04 8.138527e-08 3.766233e-01 6.233765e-01 1.034632e-07 2.069264e-22 5.281384e-48 0.000000e+00 0.000000e+00 0.000000e+00 
1.388905e+04 6.478978e-07 9.487074e-01 5.129191e-02 3.143075e-11 1.966833e-29 2.950249e-60 0.000000e+00 0.000000e+00 0.000000e+00 
1.450043e+04 2.009208e-06 9.971231e-01 2.874878e-03 1.635154e-14 1.303848e-35 1.014223e-70 0.000000e+00 0.000000e+00 0.000000e+00 
1.501511e+04 5.335495e-06 9.997370e-01 2.576862e-04 3.362752e-17 1.320508e-40 4.175372e-79 0.000000e+00 0.000000e+00 0.000000e+00 
1.546584e+04 1.405775e-05 9.999570e-01 2.891122e-05 1.365989e-19 5.331336e-45 2.063572e-86 0.000000e+00 0.000000e+00 0.000000e+00 
1.582815e+04 4.566176e-05 9.999518e-01 2.533753e-06 3.238326e-22 9.010406e-50 2.886040e-94 0.000000e+00 0.000000e+00 0.000000e+00 
1.609245e+04 1.134409e-04 9.998862e-01 3.132174e-07 1.666477e-24 5.571655e-54 2.871159e-101 0.000000e+00 0.000000e+00 0.000000e+00 
1.628237e+04 2.311965e-04 9.997687e-01 5.596920e-08 2.097729e-26 1.722816e-57 3.918736e-107 0.000000e+00 0.000000e+00 0.000000e+00 
1.642596e+04 3.545912e-04 9.996454e-01 1.706942e-08 9.619229e-28 5.366021e-60 2.244487e-111 0.000000e+00 0.000000e+00 0.000000e+00 
1.654240e+04 4.992204e-04 9.995008e-01 6.062719e-09 6.327698e-29 3.116153e-62 3.508322e-115 0.000000e+00 0.000000e+00 0.000000e+00 
1.664385e+04 6.086780e-04 9.993913e-01 3.165126e-09 1.138518e-29 1.205762e-63 1.356482e-117 0.000000e+00 0.000000e+00 0.000000e+00 
1.674015e+04 7.891140e-04 9.992109e-01 1.450669e-09 1.488186e-30 2.613706e-65 2.013429e-120 0.000000e+00 0.000000e+00 0.000000e+00 
1.683704e+04 9.715323e-04 9.990285e-01 7.921523e-10 3.063862e-31 1.335530e-66 1.288393e-122 0.000000e+00 0.000000e+00 0.000000e+00 
1.693972e+04 1.333362e-03 9.986666e-01 3.333406e-10 3.279204e-32 2.046115e-68 1.115200e-125 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 2.156205e-03 9.978438e-01 1.171538e-10 2.395783e-33 1.724964e-70 4.156684e-129 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 3.607836e-03 9.963922e-01 3.038814e-11 7.566769e-35 2.772464e-73 8.365820e-134 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 4.314637e-03 9.956854e-01 7.677840e-12 1.599734e-36 1.407235e-76 1.327580e-139 0.000000e+00 0.000000e+00 0.000000e+00 
1.818065e+04 8.810573e-03 9.911894e-01 6.867064e-13 2.701477e-39 7.676859e-82 1.324825e-148 0.000000e+00 0.000000e+00 0.000000e+00 
1.888408e+04 2.608849e-02 9.739115e-01 2.520712e-14 5.023797e-43 7.447559e-89 1.661378e-160 0.000000e+00 0.000000e+00 0.000000e+00 
1.963744e+04 7.836991e-02 9.216301e-01 7.021944e-16 4.683386e-47 1.974922e-96 2.269592e-173 0.000000e+00 0.000000e+00 0.000000e+00 
2.043076e+04 1.745027e-01 8.254973e-01 3.291139e-17 1.763110e-50 7.025316e-103 2.386980e-184 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 3.135593e-01 6.864407e-01 2.082324e-18 1.610169e-53 1.416465e-108 4.951574e-194 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 4.638655e-01 5.361345e-01 1.554622e-19 2.386555e-56 7.058824e-114 4.588235e-203 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 5.741627e-01 4.258373e-01 1.959330e-20 1.327751e-58 4.019139e-118 2.511962e-210 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 7.609063e-01 2.390937e-01 4.971255e-22 1.968211e-62 3.381806e-125 2.732499e-222 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 7.956104e-01 2.043896e-01 1.591221e-22 1.138546e-63 1.563786e-127 2.661180e-226 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 8.597015e-01 1.402985e-01 2.155224e-23 1.044776e-65 2.871642e-131 1.349254e-232 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 9.147772e-01 8.522283e-02 2.142299e-24 5.410477e-68 2.134480e-135 1.751368e-239 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 9.708135e-01 2.918650e-02 3.177396e-26 5.402608e-72 1.749120e-142 3.839785e-251 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 9.756098e-01 2.439024e-02 1.310378e-26 6.854774e-73 3.953451e-144 6.424358e-254 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 9.925636e-01 7.436448e-03 9.085535e-29 1.005009e-77 8.401008e-153 2.476742e-268 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 9.979714e-01 2.028556e-03 2.726484e-31 1.761126e-83 3.046096e-163 8.218588e-286 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 9.978029e-01 2.197126e-03 1.340666e-31 1.791287e-84 2.588970e-165 1.356060e-289 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 9.987734e-01 1.226610e-03 5.510474e-33 8.398174e-88 1.684933e-171 3.920914e-300 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 9.993782e-01 6.218353e-04 1.727814e-34 2.314116e-91 4.530514e-178 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 9.995706e-01 4.293753e-04 2.275752e-35 1.804256e-93 5.488209e-182 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 9.997281e-01 2.718559e-04 2.069613e-36 6.050986e-96 1.464514e-186 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 9.997426e-01 2.574110e-04 9.594409e-37 7.462318e-97 2.405102e-188 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 9.999641e-01 3.589615e-05 9.841856e-41 4.536326e-106 3.648784e-205 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 9.995699e-01 4.301179e-04 2.495896e-36 2.832115e-96 1.235832e-187 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 9.999396e-01 6.035672e-05 3.216022e-40 3.333132e-105 7.071645e-204 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 9.999993e-01 6.653329e-07 2.766665e-49 4.093331e-126 5.306663e-242 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 9.999996e-01 4.029125e-07 1.796116e-50 5.805823e-129 2.689319e-247 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 9.999994e-01 6.377837e-07 8.210222e-50 1.338067e-127 5.894883e-245 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 9.999990e-01 9.772718e-07 3.409088e-49 2.541320e-126 9.194206e-243 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 9.996498e-01 3.501767e-04 4.100360e-38 3.172541e-101 1.999300e-197 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 9.999255e-01 7.445333e-05 3.757296e-41 3.445631e-108 4.415256e-210 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 9.999962e-01 3.781236e-06 3.668736e-47 4.612483e-122 2.199992e-235 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 9.999934e-01 6.585542e-06 2.810792e-46 3.630607e-120 4.675645e-232 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 9.999877e-01 1.225374e-05 2.849706e-45 5.414441e-118 3.147630e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 9.999756e-01 2.444385e-05 3.888794e-44 1.570332e-115 6.999829e-224 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 9.999487e-01 5.130627e-05 6.308577e-43 6.491814e-113 2.879433e-219 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 9.998838e-01 1.161630e-04 1.275587e-41 4.153929e-110 2.426189e-214 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 9.997218e-01 2.782054e-04 2.862840e-40 3.069853e-107 2.443764e-209 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 9.992813e-01 7.186612e-04 7.323500e-39 2.683002e-104 2.956778e-204 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 9.980314e-01 1.968594e-03 1.996063e-37 2.380625e-101 3.305407e-199 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 9.948720e-01 5.127963e-03 4.419028e-36 1.323345e-98 1.571472e-194 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 9.871624e-01 1.283761e-02 8.403613e-35 5.242896e-96 4.089459e-190 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 9.729042e-01 2.709584e-02 9.419895e-34 7.164939e-94 1.745772e-186 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 9.458279e-01 5.417213e-02 9.086938e-33 7.361293e-92 4.674530e-183 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 8.054760e-01 1.945240e-01 8.150271e-31 8.404967e-88 4.329831e-176 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 8.156250e-01 1.843750e-01 6.687500e-31 5.562500e-88 2.128125e-176 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 8.001285e-01 1.998715e-01 9.029563e-31 1.050771e-87 6.394602e-176 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 7.927225e-01 2.072775e-01 1.049383e-30 1.442495e-87 1.107862e-175 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 7.781842e-01 2.218158e-01 1.366811e-30 2.540738e-87 2.956435e-175 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 5.000000e-01 5.000000e-01 5.607477e-29 8.644860e-84 4.672897e-169 7.897196e-302 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 4.526627e-01 5.473373e-01 9.566075e-29 2.879684e-83 3.929980e-168 2.573964e-300 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 4.874948e+00 
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6 o7 o8
4.386064e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.801961e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922517e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.200313e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.688202e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.029396e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.092261e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.158981e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.229776e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.304896e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.384604e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.469181e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.558925e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654150e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.755192e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.862406e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.976169e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.096881e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.224967e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.360877e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.505088e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.658109e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.820477e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.992763e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.175573e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.369550e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575375e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.793773e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.025512e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.271406e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.532320e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.809172e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.102936e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.414644e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.745391e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.096342e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.468731e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.863867e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.283139e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.728022e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.200081e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.700974e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.232464e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.796417e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.039482e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.102978e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.170352e+04 4.138493e-11 1.718718e-03 9.961781e-01 2.103168e-03 3.064294e-12 3.686198e-29 0.000000e+00 0.000000e+00 0.000000e+00 
1.241868e+04 1.928437e-09 2.827126e-02 9.717076e-01 2.115664e-05 4.437277e-17 3.332639e-38 0.000000e+00 0.000000e+00 0.000000e+00 
1.316817e+04 9.526111e-08 4.294003e-01 5.705995e-01 6.382978e-08 6.914893e-23 6.914893e-49 0.000000e+00 0.000000e+00 0.000000e+00 
1.388905e+04 6.649447e-07 9.576064e-01 4.239291e-02 1.792553e-11 6.326658e-30 3.916503e-61 0.000000e+00 0.000000e+00 0.000000e+00 
1.450043e+04 2.014107e-06 9.975191e-01 2.478900e-03 1.048766e-14 5.291499e-36 2.002189e-71 0.000000e+00 0.000000e+00 0.000000e+00 
1.501511e+04 5.224953e-06 9.997633e-01 2.314928e-04 2.422046e-17 6.665089e-41 1.190194e-79 0.000000e+00 0.000000e+00 0.000000e+00 
1.546584e+04 1.390478e-05 9.999605e-01 2.556112e-05 9.378328e-20 2.452566e-45 5.058972e-87 0.000000e+00 0.000000e+00 0.000000e+00 
1.582815e+04 4.486193e-05 9.999529e-01 2.265754e-06 2.311069e-22 4.455983e-50 7.945245e-95 0.000000e+00 0.000000e+00 0.000000e+00 
1.609245e+04 1.105141e-04 9.998892e-01 2.888818e-07 1.265257e-24 3.123954e-54 9.730165e-102 0.000000e+00 0.000000e+00 0.000000e+00 
1.628237e+04 2.189520e-04 9.997810e-01 5.538787e-08 1.909582e-26 1.339707e-57 2.289498e-107 0.000000e+00 0.000000e+00 0.000000e+00 
1.642596e+04 3.311140e-04 9.996689e-01 1.750475e-08 9.564342e-28 4.871804e-60 1.708295e-111 0.000000e+00 0.000000e+00 0.000000e+00 
1.654240e+04 4.305837e-04 9.995694e-01 7.428753e-09 1.001935e-28 6.766316e-62 1.148618e-114 0.000000e+00 0.000000e+00 0.000000e+00 
1.664385e+04 5.159045e-04 9.994841e-01 4.060000e-09 2.030000e-29 3.258344e-63 6.387389e-117 0.000000e+00 0.000000e+00 0.000000e+00 
1.674015e+04 6.727315e-04 9.993273e-01 1.842335e-09 2.568104e-30 6.615658e-65 8.541736e-120 0.000000e+00 0.000000e+00 0.000000e+00 
1.683704e+04 8.110205e-04 9.991890e-01 1.053160e-09 5.965960e-31 4.244730e-66 8.066445e-122 0.000000e+00 0.000000e+00 0.000000e+00 
1.693972e+04 9.823925e-04 9.990176e-01 6.090834e-10 1.437316e-31 2.932064e-67 8.690395e-124 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 1.617193e-03 9.983828e-01 2.044880e-10 9.315566e-33 1.978054e-69 2.218628e-127 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 2.618296e-03 9.973817e-01 5.803439e-11 3.711502e-34 4.912678e-72 9.272006e-132 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 3.182906e-03 9.968171e-01 1.406400e-11 7.081349e-36 2.060253e-75 1.073306e-137 0.000000e+00 0.000000e+00 0.000000e+00 
1.818065e+04 5.871123e-03 9.941289e-01 1.646076e-12 2.395274e-38 4.070165e-80 9.364982e-146 0.000000e+00 0.000000e+00 0.000000e+00 
1.888408e+04 1.589332e-02 9.841067e-01 7.872853e-14 8.610933e-42 1.338385e-86 8.955371e-157 0.000000e+00 0.000000e+00 0.000000e+00 
1.963744e+04 3.960743e-02 9.603926e-01 4.114967e-15 3.869611e-45 6.470382e-93 1.598318e-167 0.000000e+00 0.000000e+00 0.000000e+00 
2.043076e+04 1.089808e-01 8.910192e-01 1.301715e-16 5.065590e-49 3.218971e-100 6.226034e-180 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 2.067568e-01 7.932432e-01 9.702703e-18 6.527027e-52 1.191892e-105 3.581081e-189 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 3.820225e-01 6.179775e-01 4.119850e-19 2.284644e-55 4.044944e-112 3.651685e-200 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 5.080214e-01 4.919786e-01 4.304813e-20 7.754011e-58 9.197861e-117 4.224599e-208 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 7.137462e-01 2.862538e-01 1.057402e-21 9.969789e-62 5.777946e-124 2.734139e-220 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 8.032537e-01 1.967463e-01 1.133706e-22 4.773767e-64 2.963904e-128 1.479410e-227 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 9.018036e-01 9.819639e-02 4.014696e-24 2.224449e-67 2.705411e-134 1.189045e-237 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 9.309205e-01 6.907952e-02 8.030277e-25 5.655124e-69 3.497477e-137 1.766139e-242 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 9.438099e-01 5.619015e-02 3.172955e-25 6.818969e-70 7.649706e-139 2.988347e-245 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 9.718761e-01 2.812389e-02 1.851193e-26 1.278035e-72 1.043076e-143 2.687789e-253 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 9.914376e-01 8.562416e-03 1.296495e-28 1.920477e-77 2.329532e-152 1.140500e-267 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 9.963274e-01 3.672594e-03 2.312643e-30 1.679939e-81 8.799680e-160 3.592597e-280 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 9.958791e-01 4.120879e-03 1.297140e-30 2.216533e-82 1.175387e-161 1.220654e-283 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 9.971649e-01 2.835134e-03 1.242031e-31 6.844445e-85 2.224445e-166 9.529120e-292 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 9.995522e-01 4.478192e-04 3.790381e-35 7.076038e-93 7.917245e-181 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 9.997029e-01 2.970948e-04 4.104414e-36 3.477840e-95 4.111454e-185 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 9.999990e-01 9.572806e-07 1.922328e-47 3.446599e-121 2.087377e-232 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 9.999578e-01 4.217213e-05 3.072334e-40 7.927202e-105 8.347474e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 9.996836e-01 3.163834e-04 1.116130e-36 6.415552e-97 1.153481e-188 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 9.999855e-01 1.452682e-05 8.006640e-43 4.729661e-111 2.158752e-214 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 9.990612e-01 9.388163e-04 2.766245e-35 3.464081e-94 4.006286e-184 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 9.999179e-01 8.208281e-05 6.230832e-40 9.626075e-105 3.193768e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 9.996106e-01 3.894022e-04 2.697535e-37 5.721384e-99 5.666998e-193 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
