#NTIMES: 99
#NSTAGES: 8
#TIMES[d]:    2.0   3.0   4.0   5.0   6.0   7.0   8.0   9.0  10.0  11.0  12.0  13.0  14.0  15.0  16.0  17.0  18.0  19.0  20.0  21.0  22.0  23.0  24.0  25.0  26.0  27.0  28.0  29.0  30.0  31.0  32.0  33.0  34.0  35.0  36.0  37.0  38.0  39.0  40.0  41.0  42.0  43.0  44.0  45.0  46.0  47.0  48.0  49.0  50.0  51.0  52.0  53.0  54.0  55.0  56.0  57.0  58.0  59.0  60.0  61.0  62.0  63.0  64.0  65.0  66.0  67.0  68.0  69.0  70.0  71.0  72.0  73.0  74.0  75.0  76.0  77.0  78.0  79.0  80.0  81.0  82.0  83.0  84.0  85.0  86.0  87.0  88.0  89.0  90.0  91.0  92.0  93.0  94.0  95.0  96.0  97.0  98.0  99.0 100.0
#
#TIME: 2.0
#NVEL: 100
#vel_mid[km/s]    ca0          ca1          ca2          ca3          ca4          ca5          ca6          ca7
   4.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.2500E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.5000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.7500E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.2500E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.5000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.7500E+03   2.8379E-14   2.8073E-05   9.9997E-01   2.5166E-21   1.9544E-53   1.1513E-97   1.0000E-99   1.0000E-99
   7.0000E+03   4.0003E-14   3.5919E-05   9.9996E-01   7.8354E-22   1.4061E-54   1.4056E-99   1.0000E-99   1.0000E-99
   7.2500E+03   5.6873E-14   4.6693E-05   9.9995E-01   1.9848E-22   5.7880E-56   1.0000E-99   1.0000E-99   1.0000E-99
   7.5000E+03   8.4824E-14   6.2651E-05   9.9994E-01   4.3914E-23   1.7522E-57   1.0000E-99   1.0000E-99   1.0000E-99
   8.0000E+03   2.3170E-13   1.3014E-04   9.9987E-01   1.0784E-24   3.2217E-61   1.0000E-99   1.0000E-99   1.0000E-99
   8.5000E+03   7.5188E-13   3.0712E-04   9.9969E-01   1.2967E-26   1.0940E-65   1.0000E-99   1.0000E-99   1.0000E-99
   9.0000E+03   2.7613E-12   7.7166E-04   9.9923E-01   1.3861E-28   2.8261E-70   1.0000E-99   1.0000E-99   1.0000E-99
   9.5000E+03   1.2572E-11   2.1681E-03   9.9783E-01   1.1978E-30   4.4590E-75   1.0000E-99   1.0000E-99   1.0000E-99
   1.0000E+04   6.5654E-11   6.5803E-03   9.9342E-01   8.2899E-33   4.3860E-80   1.0000E-99   1.0000E-99   1.0000E-99
   1.0500E+04   3.2065E-10   1.9116E-02   9.8088E-01   6.3036E-35   5.5855E-85   1.0000E-99   1.0000E-99   1.0000E-99
   1.1000E+04   1.5603E-09   5.5183E-02   9.4482E-01   4.0136E-37   4.4509E-90   1.0000E-99   1.0000E-99   1.0000E-99
   1.1500E+04   6.7124E-09   1.4476E-01   8.5524E-01   2.6139E-39   4.3940E-95   1.0000E-99   1.0000E-99   1.0000E-99
   1.2000E+04   2.2512E-08   3.1223E-01   6.8777E-01   1.8810E-41   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.2500E+04   5.7278E-08   5.3486E-01   4.6514E-01   1.3220E-43   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.3000E+04   1.1234E-07   7.2964E-01   2.7036E-01   1.1483E-45   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.3500E+04   1.9180E-07   8.6430E-01   1.3570E-01   8.3913E-48   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.4000E+04   3.0230E-07   9.3888E-01   6.1122E-02   4.8684E-50   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.4500E+04   4.4116E-07   9.7259E-01   2.7412E-02   3.2246E-52   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.5000E+04   6.0695E-07   9.8716E-01   1.2841E-02   2.8348E-54   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.5500E+04   8.0198E-07   9.9366E-01   6.3374E-03   3.3835E-56   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.6000E+04   1.0450E-06   9.9680E-01   3.1991E-03   4.7237E-58   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.6500E+04   1.3506E-06   9.9835E-01   1.6488E-03   7.6897E-60   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.7000E+04   1.6648E-06   9.9906E-01   9.3848E-04   2.2009E-61   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.7500E+04   2.0772E-06   9.9947E-01   5.2431E-04   5.8374E-63   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.8000E+04   2.5843E-06   9.9970E-01   2.9561E-04   1.6507E-64   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.8500E+04   3.1739E-06   9.9983E-01   1.7130E-04   5.4566E-66   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.9000E+04   3.8502E-06   9.9989E-01   1.0163E-04   2.0425E-67   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.9500E+04   4.6073E-06   9.9993E-01   6.1907E-05   8.8062E-69   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.0000E+04   5.4786E-06   9.9996E-01   3.8134E-05   4.0147E-70   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.0500E+04   6.4544E-06   9.9997E-01   2.3883E-05   1.9883E-71   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.1000E+04   7.5149E-06   9.9998E-01   1.5273E-05   1.0931E-72   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.1500E+04   8.6766E-06   9.9998E-01   9.9101E-06   6.4536E-74   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.2000E+04   9.9174E-06   9.9998E-01   6.5372E-06   4.1113E-75   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.2500E+04   1.1223E-05   9.9998E-01   4.3841E-06   2.8334E-76   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.3000E+04   1.2584E-05   9.9998E-01   2.9843E-06   2.0916E-77   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.3500E+04   1.3991E-05   9.9998E-01   2.0598E-06   1.6467E-78   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.4000E+04   1.5430E-05   9.9998E-01   1.4407E-06   1.3801E-79   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.4500E+04   1.6859E-05   9.9998E-01   1.0222E-06   1.2311E-80   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.5000E+04   1.8309E-05   9.9998E-01   7.3306E-07   1.1582E-81   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.5500E+04   1.9743E-05   9.9998E-01   5.3152E-07   1.1436E-82   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.6000E+04   2.1161E-05   9.9998E-01   3.8903E-07   1.1775E-83   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.6500E+04   2.2549E-05   9.9998E-01   2.8720E-07   1.2573E-84   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.7000E+04   2.4024E-05   9.9998E-01   2.1244E-07   1.3635E-85   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.7500E+04   2.5296E-05   9.9997E-01   1.5931E-07   1.5408E-86   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.8000E+04   2.6627E-05   9.9997E-01   1.1971E-07   1.7690E-87   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.8500E+04   2.7877E-05   9.9997E-01   9.0575E-08   2.0791E-88   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.9000E+04   2.9192E-05   9.9997E-01   6.8575E-08   2.4613E-89   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.9500E+04   3.0513E-05   9.9997E-01   5.2050E-08   2.9407E-90   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.0000E+04   3.1746E-05   9.9997E-01   3.9707E-08   3.5579E-91   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.0500E+04   3.2936E-05   9.9997E-01   3.0391E-08   4.3550E-92   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.1000E+04   3.4179E-05   9.9997E-01   2.3265E-08   5.3584E-93   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.1500E+04   3.5388E-05   9.9996E-01   1.7857E-08   6.6412E-94   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.2000E+04   3.6593E-05   9.9996E-01   1.3732E-08   8.2835E-95   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.2500E+04   3.7828E-05   9.9996E-01   1.0571E-08   1.0382E-95   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.3000E+04   3.8998E-05   9.9996E-01   8.1699E-09   1.3278E-96   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.3500E+04   4.0237E-05   9.9996E-01   6.3175E-09   1.7170E-97   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.4000E+04   4.1348E-05   9.9996E-01   4.9130E-09   2.2600E-98   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.4500E+04   4.2532E-05   9.9996E-01   3.8233E-09   3.0268E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.5000E+04   4.3676E-05   9.9996E-01   2.9854E-09   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.5500E+04   4.4808E-05   9.9996E-01   2.3371E-09   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.6000E+04   4.5932E-05   9.9995E-01   1.8340E-09   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.6500E+04   4.7119E-05   9.9995E-01   1.4399E-09   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.7000E+04   4.8352E-05   9.9995E-01   1.1312E-09   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.7500E+04   4.9666E-05   9.9995E-01   8.8844E-10   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.8000E+04   5.1007E-05   9.9995E-01   6.9823E-10   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.8500E+04   5.2551E-05   9.9995E-01   5.4679E-10   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.9000E+04   5.4229E-05   9.9995E-01   4.2710E-10   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.9500E+04   5.6177E-05   9.9994E-01   3.3157E-10   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.0000E+04   5.8634E-05   9.9994E-01   2.5397E-10   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
#TIME: 32.0
#NVEL: 100
#vel_mid[km/s]    ca0          ca1          ca2          ca3          ca4          ca5          ca6          ca7
   2.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   8.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.2500E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.5000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.7500E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.2500E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.5000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.7500E+03   7.4955E-14   5.5991E-05   9.9994E-01   8.9324E-23   8.2077E-57   1.0000E-99   1.0000E-99   1.0000E-99
   7.0000E+03   1.0894E-13   7.3381E-05   9.9993E-01   2.4211E-23   4.3281E-58   1.0000E-99   1.0000E-99   1.0000E-99
   7.2500E+03   1.5686E-13   9.6719E-05   9.9990E-01   5.4208E-24   1.3361E-59   1.0000E-99   1.0000E-99   1.0000E-99
   7.5000E+03   2.3927E-13   1.3280E-04   9.9987E-01   9.9179E-25   2.5961E-61   1.0000E-99   1.0000E-99   1.0000E-99
   8.0000E+03   6.7293E-13   2.8594E-04   9.9971E-01   1.7201E-26   2.0954E-65   1.0000E-99   1.0000E-99   1.0000E-99
   8.5000E+03   2.3051E-12   6.9018E-04   9.9931E-01   2.0669E-28   7.0814E-70   1.0000E-99   1.0000E-99   1.0000E-99
   9.0000E+03   9.7950E-12   1.8557E-03   9.9814E-01   2.1495E-30   1.7657E-74   1.0000E-99   1.0000E-99   1.0000E-99
   9.5000E+03   5.0423E-11   5.5591E-03   9.9444E-01   1.6167E-32   2.0548E-79   1.0000E-99   1.0000E-99   1.0000E-99
   1.0000E+04   2.6448E-10   1.6794E-02   9.8321E-01   1.1431E-34   2.1375E-84   1.0000E-99   1.0000E-99   1.0000E-99
   1.0500E+04   1.3384E-09   4.9493E-02   9.5051E-01   7.3892E-37   1.9314E-89   1.0000E-99   1.0000E-99   1.0000E-99
   1.1000E+04   6.5138E-09   1.3986E-01   8.6014E-01   3.6793E-39   9.3962E-95   1.0000E-99   1.0000E-99   1.0000E-99
   1.1500E+04   2.5136E-08   3.2572E-01   6.7428E-01   1.8303E-41   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.2000E+04   7.1243E-08   5.7836E-01   4.2164E-01   7.7875E-44   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.2500E+04   1.4414E-07   7.8041E-01   2.1959E-01   3.7706E-46   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.3000E+04   2.4502E-07   8.9836E-01   1.0164E-01   1.9873E-48   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.3500E+04   3.8138E-07   9.5613E-01   4.3875E-02   9.8014E-51   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.4000E+04   5.5540E-07   9.8095E-01   1.9046E-02   5.5117E-53   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.4500E+04   7.7345E-07   9.9144E-01   8.5600E-03   3.8885E-55   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.5000E+04   1.0475E-06   9.9599E-01   4.0041E-03   3.5275E-57   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.5500E+04   1.4054E-06   9.9808E-01   1.9143E-03   3.7823E-59   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.6000E+04   1.8711E-06   9.9906E-01   9.3723E-04   4.8236E-61   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.6500E+04   2.3675E-06   9.9949E-01   5.0986E-04   1.1129E-62   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.7000E+04   3.0590E-06   9.9973E-01   2.6757E-04   2.1639E-64   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.7500E+04   3.9149E-06   9.9985E-01   1.4332E-04   4.7313E-66   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.8000E+04   4.9283E-06   9.9992E-01   7.9228E-05   1.2234E-67   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.8500E+04   6.1139E-06   9.9995E-01   4.5028E-05   3.6581E-69   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.9000E+04   7.4617E-06   9.9997E-01   2.6332E-05   1.2597E-70   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.9500E+04   9.0348E-06   9.9998E-01   1.5604E-05   4.6204E-72   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.0000E+04   1.0789E-05   9.9998E-01   9.4639E-06   1.8942E-73   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.0500E+04   1.2717E-05   9.9998E-01   5.8654E-06   8.5956E-75   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.1000E+04   1.4832E-05   9.9998E-01   3.6951E-06   4.1938E-76   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.1500E+04   1.7100E-05   9.9998E-01   2.3714E-06   2.2267E-77   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.2000E+04   1.9486E-05   9.9998E-01   1.5485E-06   1.2722E-78   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.2500E+04   2.1953E-05   9.9998E-01   1.0291E-06   7.8581E-80   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.3000E+04   2.4470E-05   9.9997E-01   6.9503E-07   5.2035E-81   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.3500E+04   2.7017E-05   9.9997E-01   4.7630E-07   3.6724E-82   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.4000E+04   2.9577E-05   9.9997E-01   3.3077E-07   2.7502E-83   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.4500E+04   3.2082E-05   9.9997E-01   2.3283E-07   2.1791E-84   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.5000E+04   3.4593E-05   9.9997E-01   1.6554E-07   1.8114E-85   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.5500E+04   3.7046E-05   9.9996E-01   1.1894E-07   1.5771E-86   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.6000E+04   3.9442E-05   9.9996E-01   8.6267E-08   1.4328E-87   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.6500E+04   4.1761E-05   9.9996E-01   6.3122E-08   1.3547E-88   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.7000E+04   4.4197E-05   9.9996E-01   4.6324E-08   1.3108E-89   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.7500E+04   4.6256E-05   9.9995E-01   3.4488E-08   1.3343E-90   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.8000E+04   4.8392E-05   9.9995E-01   2.5760E-08   1.3945E-91   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.8500E+04   5.0378E-05   9.9995E-01   1.9389E-08   1.5072E-92   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.9000E+04   5.2463E-05   9.9995E-01   1.4621E-08   1.6593E-93   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.9500E+04   5.4556E-05   9.9995E-01   1.1064E-08   1.8646E-94   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.0000E+04   5.6503E-05   9.9994E-01   8.4209E-09   2.1435E-95   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.0500E+04   5.8396E-05   9.9994E-01   6.4332E-09   2.5174E-96   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.1000E+04   6.0409E-05   9.9994E-01   4.9166E-09   2.9899E-97   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.1500E+04   6.2407E-05   9.9994E-01   3.7676E-09   3.5974E-98   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.2000E+04   6.4446E-05   9.9994E-01   2.8921E-09   4.3766E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.2500E+04   6.6607E-05   9.9993E-01   2.2212E-09   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.3000E+04   6.8723E-05   9.9993E-01   1.7118E-09   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.3500E+04   7.1047E-05   9.9993E-01   1.3188E-09   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.4000E+04   7.3240E-05   9.9993E-01   1.0209E-09   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.4500E+04   7.5676E-05   9.9992E-01   7.8985E-10   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.5000E+04   7.8151E-05   9.9992E-01   6.1245E-10   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.5500E+04   8.0719E-05   9.9992E-01   4.7563E-10   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.6000E+04   8.3404E-05   9.9992E-01   3.6977E-10   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.6500E+04   8.6345E-05   9.9991E-01   2.8730E-10   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.7000E+04   8.9501E-05   9.9991E-01   2.2317E-10   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.7500E+04   9.2976E-05   9.9991E-01   1.7310E-10   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.8000E+04   9.6657E-05   9.9990E-01   1.3423E-10   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.8500E+04   1.0093E-04   9.9990E-01   1.0359E-10   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.9000E+04   1.0571E-04   9.9989E-01   7.9641E-11   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.9500E+04   1.1128E-04   9.9989E-01   6.0770E-11   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.0000E+04   1.1829E-04   9.9988E-01   4.5650E-11   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
#TIME: 33.0
#NVEL: 100
#vel_mid[km/s]    ca0          ca1          ca2          ca3          ca4          ca5          ca6          ca7
   2.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   8.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
