#NTIMES: 99
#NSTAGES: 7
#TIMES[d]:    2.0   3.0   4.0   5.0   6.0   7.0   8.0   9.0  10.0  11.0  12.0  13.0  14.0  15.0  16.0  17.0  18.0  19.0  20.0  21.0  22.0  23.0  24.0  25.0  26.0  27.0  28.0  29.0  30.0  31.0  32.0  33.0  34.0  35.0  36.0  37.0  38.0  39.0  40.0  41.0  42.0  43.0  44.0  45.0  46.0  47.0  48.0  49.0  50.0  51.0  52.0  53.0  54.0  55.0  56.0  57.0  58.0  59.0  60.0  61.0  62.0  63.0  64.0  65.0  66.0  67.0  68.0  69.0  70.0  71.0  72.0  73.0  74.0  75.0  76.0  77.0  78.0  79.0  80.0  81.0  82.0  83.0  84.0  85.0  86.0  87.0  88.0  89.0  90.0  91.0  92.0  93.0  94.0  95.0  96.0  97.0  98.0  99.0 100.0
#
#TIME: 2.0
#NVEL: 100
#vel_mid[km/s]    si0          si1          si2          si3          si4          si5          si6
   1.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.2500E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.5000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.7500E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.2500E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.5000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.7500E+03   1.2634E-11   7.8413E-04   1.9810E-01   3.3995E-08   1.6313E-22   1.0000E-99   1.0000E-99
   7.0000E+03   8.6709E-11   4.9091E-03   9.9509E-01   1.0532E-07   2.6091E-22   1.0000E-99   1.0000E-99
   7.2500E+03   1.2660E-10   6.4368E-03   9.9356E-01   5.7067E-08   6.0997E-23   1.0000E-99   1.0000E-99
   7.5000E+03   1.9782E-10   8.8037E-03   9.9120E-01   2.8574E-08   1.1929E-23   1.0000E-99   1.0000E-99
   8.0000E+03   5.9603E-10   1.8760E-02   9.8124E-01   5.5412E-09   2.5373E-25   1.0000E-99   1.0000E-99
   8.5000E+03   2.2470E-09   4.5935E-02   9.5407E-01   7.7592E-10   2.5797E-27   1.0000E-99   1.0000E-99
   9.0000E+03   1.0320E-08   1.2627E-01   8.7373E-01   7.0574E-11   1.0299E-29   1.0000E-99   1.0000E-99
   9.5000E+03   4.9395E-08   3.4084E-01   6.5916E-01   3.4603E-12   1.2080E-32   1.0000E-99   1.0000E-99
   1.0000E+04   1.7625E-07   6.7319E-01   3.2681E-01   8.4090E-14   4.8058E-36   1.0000E-99   1.0000E-99
   1.0500E+04   4.4968E-07   8.9994E-01   1.0006E-01   1.0589E-15   7.8481E-40   1.0000E-99   1.0000E-99
   1.1000E+04   9.5061E-07   9.7478E-01   2.5218E-02   1.1961E-17   1.2759E-43   1.0000E-99   1.0000E-99
   1.1500E+04   1.8692E-06   9.9380E-01   6.1954E-03   1.4429E-19   2.6022E-47   1.0000E-99   1.0000E-99
   1.2000E+04   3.4593E-06   9.9838E-01   1.6162E-03   2.0938E-21   7.2644E-51   1.0000E-99   1.0000E-99
   1.2500E+04   5.7125E-06   9.9949E-01   5.0788E-04   5.2420E-23   5.7390E-54   1.0000E-99   1.0000E-99
   1.3000E+04   8.9627E-06   9.9981E-01   1.7888E-04   1.8830E-24   9.0487E-57   1.0000E-99   1.0000E-99
   1.3500E+04   1.3827E-05   9.9992E-01   6.5047E-05   7.4433E-26   1.7072E-59   1.0000E-99   1.0000E-99
   1.4000E+04   2.0678E-05   9.9995E-01   2.5059E-05   3.4925E-27   4.4563E-62   1.0000E-99   1.0000E-99
   1.4500E+04   3.0806E-05   9.9996E-01   9.6938E-06   1.6535E-28   1.1814E-64   1.0000E-99   1.0000E-99
   1.5000E+04   4.6374E-05   9.9995E-01   3.6608E-06   7.2505E-30   2.7006E-67   1.0000E-99   1.0000E-99
   1.5500E+04   7.0556E-05   9.9993E-01   1.3495E-06   2.9449E-31   5.3242E-70   1.0000E-99   1.0000E-99
   1.6000E+04   1.0947E-04   9.9989E-01   4.7750E-07   1.0535E-32   8.2349E-73   1.0000E-99   1.0000E-99
   1.6500E+04   1.6735E-04   9.9983E-01   1.7335E-07   4.0564E-34   1.4589E-75   1.0000E-99   1.0000E-99
   1.7000E+04   2.4649E-04   9.9975E-01   6.7388E-08   1.9116E-35   3.7805E-78   1.0000E-99   1.0000E-99
   1.7500E+04   3.4674E-04   9.9965E-01   2.8516E-08   1.1575E-36   1.5692E-80   1.0000E-99   1.0000E-99
   1.8000E+04   4.7388E-04   9.9953E-01   1.2701E-08   8.1347E-38   8.6075E-83   1.0000E-99   1.0000E-99
   1.8500E+04   6.3474E-04   9.9937E-01   5.8636E-09   6.3492E-39   5.7448E-85   1.0000E-99   1.0000E-99
   1.9000E+04   8.4362E-04   9.9916E-01   2.7395E-09   5.1203E-40   4.0719E-87   1.0000E-99   1.0000E-99
   1.9500E+04   1.0975E-03   9.9890E-01   1.3381E-09   4.7364E-41   3.7504E-89   1.0000E-99   1.0000E-99
   2.0000E+04   1.3988E-03   9.9860E-01   6.8339E-10   5.0360E-42   4.5161E-91   1.0000E-99   1.0000E-99
   2.0500E+04   1.7719E-03   9.9823E-01   3.5462E-10   5.6441E-43   6.0296E-93   1.0000E-99   1.0000E-99
   2.1000E+04   2.2097E-03   9.9779E-01   1.9071E-10   7.0890E-44   1.0041E-94   1.0000E-99   1.0000E-99
   2.1500E+04   2.7308E-03   9.9727E-01   1.0489E-10   9.5774E-45   1.9283E-96   1.0000E-99   1.0000E-99
   2.2000E+04   3.3652E-03   9.9663E-01   5.8143E-11   1.3291E-45   3.9026E-98   1.0000E-99   1.0000E-99
   2.2500E+04   4.1288E-03   9.9587E-01   3.2586E-11   1.9124E-46   1.0000E-99   1.0000E-99   1.0000E-99
   2.3000E+04   5.0529E-03   9.9495E-01   1.8378E-11   2.8116E-47   1.0000E-99   1.0000E-99   1.0000E-99
   2.3500E+04   6.1375E-03   9.9386E-01   1.0534E-11   4.3501E-48   1.0000E-99   1.0000E-99   1.0000E-99
   2.4000E+04   7.3783E-03   9.9262E-01   6.1695E-12   7.2013E-49   1.0000E-99   1.0000E-99   1.0000E-99
   2.4500E+04   8.7924E-03   9.9121E-01   3.6723E-12   1.2515E-49   1.0000E-99   1.0000E-99   1.0000E-99
   2.5000E+04   1.0460E-02   9.8954E-01   2.1963E-12   2.2132E-50   1.0000E-99   1.0000E-99   1.0000E-99
   2.5500E+04   1.2423E-02   9.8758E-01   1.3164E-12   3.9404E-51   1.0000E-99   1.0000E-99   1.0000E-99
   2.6000E+04   1.4717E-02   9.8528E-01   7.9233E-13   7.1108E-52   1.0000E-99   1.0000E-99   1.0000E-99
   2.6500E+04   1.7330E-02   9.8267E-01   4.8188E-13   1.3244E-52   1.0000E-99   1.0000E-99   1.0000E-99
   2.7000E+04   2.0389E-02   9.7961E-01   2.9434E-13   2.5117E-53   1.0000E-99   1.0000E-99   1.0000E-99
   2.7500E+04   2.3699E-02   9.7630E-01   1.8256E-13   4.9516E-54   1.0000E-99   1.0000E-99   1.0000E-99
   2.8000E+04   2.7572E-02   9.7243E-01   1.1321E-13   9.8053E-55   1.0000E-99   1.0000E-99   1.0000E-99
   2.8500E+04   3.1924E-02   9.6808E-01   7.0577E-14   1.9685E-55   1.0000E-99   1.0000E-99   1.0000E-99
   2.9000E+04   3.6978E-02   9.6302E-01   4.4006E-14   3.9739E-56   1.0000E-99   1.0000E-99   1.0000E-99
   2.9500E+04   4.2654E-02   9.5735E-01   2.7609E-14   8.1823E-57   1.0000E-99   1.0000E-99   1.0000E-99
   3.0000E+04   4.8864E-02   9.5114E-01   1.7471E-14   1.7253E-57   1.0000E-99   1.0000E-99   1.0000E-99
   3.0500E+04   5.5739E-02   9.4426E-01   1.1104E-14   3.6842E-58   1.0000E-99   1.0000E-99   1.0000E-99
   3.1000E+04   6.3581E-02   9.3642E-01   7.0479E-15   7.8756E-59   1.0000E-99   1.0000E-99   1.0000E-99
   3.1500E+04   7.2287E-02   9.2771E-01   4.4821E-15   1.6946E-59   1.0000E-99   1.0000E-99   1.0000E-99
   3.2000E+04   8.1938E-02   9.1806E-01   2.8565E-15   3.6750E-60   1.0000E-99   1.0000E-99   1.0000E-99
   3.2500E+04   9.2627E-02   9.0737E-01   1.8239E-15   8.0311E-61   1.0000E-99   1.0000E-99   1.0000E-99
   3.3000E+04   1.0418E-01   8.9582E-01   1.1695E-15   1.7753E-61   1.0000E-99   1.0000E-99   1.0000E-99
   3.3500E+04   1.1720E-01   8.8280E-01   7.4754E-16   3.9240E-62   1.0000E-99   1.0000E-99   1.0000E-99
   3.4000E+04   1.3101E-01   8.6899E-01   4.7956E-16   8.7239E-63   1.0000E-99   1.0000E-99   1.0000E-99
   3.4500E+04   1.4642E-01   8.5358E-01   3.0624E-16   1.9207E-63   1.0000E-99   1.0000E-99   1.0000E-99
   3.5000E+04   1.6291E-01   8.3709E-01   1.9615E-16   4.2911E-64   1.0000E-99   1.0000E-99   1.0000E-99
   3.5500E+04   1.8037E-01   8.1963E-01   1.2606E-16   9.6707E-65   1.0000E-99   1.0000E-99   1.0000E-99
   3.6000E+04   1.9871E-01   8.0129E-01   8.1358E-17   2.2173E-65   1.0000E-99   1.0000E-99   1.0000E-99
   3.6500E+04   2.1822E-01   7.8178E-01   5.2490E-17   5.0821E-66   1.0000E-99   1.0000E-99   1.0000E-99
   3.7000E+04   2.3893E-01   7.6107E-01   3.3842E-17   1.1706E-66   1.0000E-99   1.0000E-99   1.0000E-99
   3.7500E+04   2.6069E-01   7.3931E-01   2.1806E-17   2.6987E-67   1.0000E-99   1.0000E-99   1.0000E-99
   3.8000E+04   2.8311E-01   7.1689E-01   1.4081E-17   6.2707E-68   1.0000E-99   1.0000E-99   1.0000E-99
   3.8500E+04   3.0675E-01   6.9325E-01   9.0698E-18   1.4552E-68   1.0000E-99   1.0000E-99   1.0000E-99
   3.9000E+04   3.3097E-01   6.6903E-01   5.8400E-18   3.3798E-69   1.0000E-99   1.0000E-99   1.0000E-99
   3.9500E+04   3.5664E-01   6.4336E-01   3.7290E-18   7.7048E-70   1.0000E-99   1.0000E-99   1.0000E-99
   4.0000E+04   3.8474E-01   6.1526E-01   2.3325E-18   1.6638E-70   1.0000E-99   1.0000E-99   1.0000E-99
#TIME: 29.0
#NVEL: 100
#vel_mid[km/s]    si0          si1          si2          si3          si4          si5          si6
   2.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   8.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.2500E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.5000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.7500E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.2500E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.5000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.7500E+03   4.8480E-11   1.9372E-03   1.8978E-01   4.4538E-09   1.4406E-24   1.0000E-99   1.0000E-99
   7.0000E+03   3.5573E-10   1.2828E-02   9.8717E-01   1.3684E-08   2.1557E-24   1.0000E-99   1.0000E-99
   7.2500E+03   5.4474E-10   1.7344E-02   9.8266E-01   6.8982E-09   4.2747E-25   1.0000E-99   1.0000E-99
   7.5000E+03   8.9524E-10   2.4496E-02   9.7550E-01   3.1839E-09   6.9560E-26   1.0000E-99   1.0000E-99
   8.0000E+03   2.9147E-09   5.4670E-02   9.4533E-01   5.2347E-10   1.0338E-27   1.0000E-99   1.0000E-99
   8.5000E+03   1.2433E-08   1.4290E-01   8.5710E-01   5.0830E-11   4.8683E-30   1.0000E-99   1.0000E-99
   9.0000E+03   5.3845E-08   3.5959E-01   6.4041E-01   2.8104E-12   7.7947E-33   1.0000E-99   1.0000E-99
   9.5000E+03   1.7537E-07   6.7276E-01   3.2724E-01   8.3409E-14   4.6440E-36   1.0000E-99   1.0000E-99
   1.0000E+04   4.6079E-07   9.0287E-01   9.7132E-02   9.6892E-16   6.5792E-40   1.0000E-99   1.0000E-99
   1.0500E+04   1.0388E-06   9.7805E-01   2.1951E-02   8.0664E-18   6.2764E-44   1.0000E-99   1.0000E-99
   1.1000E+04   2.0761E-06   9.9472E-01   5.2824E-03   9.2821E-20   1.1468E-47   1.0000E-99   1.0000E-99
   1.1500E+04   3.9955E-06   9.9869E-01   1.3014E-03   1.1715E-21   2.5984E-51   1.0000E-99   1.0000E-99
   1.2000E+04   7.3312E-06   9.9965E-01   3.4117E-04   1.7339E-23   7.5385E-55   1.0000E-99   1.0000E-99
   1.2500E+04   1.2376E-05   9.9989E-01   1.0210E-04   3.7399E-25   4.4892E-58   1.0000E-99   1.0000E-99
   1.3000E+04   1.9955E-05   9.9995E-01   3.3888E-05   1.1166E-26   4.9602E-61   1.0000E-99   1.0000E-99
   1.3500E+04   3.1476E-05   9.9996E-01   1.1712E-05   3.7534E-28   6.8320E-64   1.0000E-99   1.0000E-99
   1.4000E+04   4.8862E-05   9.9995E-01   4.1593E-06   1.3645E-29   1.0911E-66   1.0000E-99   1.0000E-99
   1.4500E+04   7.6125E-05   9.9992E-01   1.4621E-06   4.7942E-31   1.6298E-69   1.0000E-99   1.0000E-99
   1.5000E+04   1.2067E-04   9.9988E-01   4.9555E-07   1.5038E-32   1.9605E-72   1.0000E-99   1.0000E-99
   1.5500E+04   1.9186E-04   9.9981E-01   1.6616E-07   4.5421E-34   2.1845E-75   1.0000E-99   1.0000E-99
   1.6000E+04   2.9873E-04   9.9970E-01   5.7621E-08   1.5068E-35   2.8934E-78   1.0000E-99   1.0000E-99
   1.6500E+04   4.4365E-04   9.9956E-01   2.1749E-08   6.4018E-37   6.0838E-81   1.0000E-99   1.0000E-99
   1.7000E+04   6.1750E-04   9.9938E-01   9.2942E-09   3.9468E-38   2.5888E-83   1.0000E-99   1.0000E-99
   1.7500E+04   8.5109E-04   9.9915E-01   4.0309E-09   2.5332E-39   1.1858E-85   1.0000E-99   1.0000E-99
   1.8000E+04   1.1717E-03   9.9883E-01   1.7494E-09   1.6271E-40   5.4344E-88   1.0000E-99   1.0000E-99
   1.8500E+04   1.5630E-03   9.9844E-01   8.1301E-10   1.2936E-41   3.7448E-90   1.0000E-99   1.0000E-99
   1.9000E+04   2.0373E-03   9.9796E-01   3.9777E-10   1.2110E-42   3.5513E-92   1.0000E-99   1.0000E-99
   1.9500E+04   2.6339E-03   9.9737E-01   1.9891E-10   1.2190E-43   3.8812E-94   1.0000E-99   1.0000E-99
   2.0000E+04   3.4079E-03   9.9659E-01   9.9714E-11   1.2425E-44   4.3609E-96   1.0000E-99   1.0000E-99
   2.0500E+04   4.3698E-03   9.9563E-01   5.1082E-11   1.3592E-45   5.6225E-98   1.0000E-99   1.0000E-99
   2.1000E+04   5.5491E-03   9.9445E-01   2.6747E-11   1.5950E-46   1.0000E-99   1.0000E-99   1.0000E-99
   2.1500E+04   6.9799E-03   9.9302E-01   1.4299E-11   2.0003E-47   1.0000E-99   1.0000E-99   1.0000E-99
   2.2000E+04   8.7373E-03   9.9126E-01   7.7161E-12   2.5832E-48   1.0000E-99   1.0000E-99   1.0000E-99
   2.2500E+04   1.0870E-02   9.8913E-01   4.2130E-12   3.4633E-49   1.0000E-99   1.0000E-99   1.0000E-99
   2.3000E+04   1.3423E-02   9.8658E-01   2.3319E-12   4.8443E-50   1.0000E-99   1.0000E-99   1.0000E-99
   2.3500E+04   1.6427E-02   9.8357E-01   1.3122E-12   7.1308E-51   1.0000E-99   1.0000E-99   1.0000E-99
   2.4000E+04   1.9949E-02   9.8005E-01   7.4877E-13   1.0969E-51   1.0000E-99   1.0000E-99   1.0000E-99
   2.4500E+04   2.4039E-02   9.7596E-01   4.3238E-13   1.7478E-52   1.0000E-99   1.0000E-99   1.0000E-99
   2.5000E+04   2.8838E-02   9.7116E-01   2.5163E-13   2.8600E-53   1.0000E-99   1.0000E-99   1.0000E-99
   2.5500E+04   3.4378E-02   9.6562E-01   1.4776E-13   4.8100E-54   1.0000E-99   1.0000E-99   1.0000E-99
   2.6000E+04   4.0727E-02   9.5927E-01   8.7566E-14   8.3265E-55   1.0000E-99   1.0000E-99   1.0000E-99
   2.6500E+04   4.7899E-02   9.5210E-01   5.2435E-14   1.4882E-55   1.0000E-99   1.0000E-99   1.0000E-99
   2.7000E+04   5.6261E-02   9.4374E-01   3.1460E-14   2.6919E-56   1.0000E-99   1.0000E-99   1.0000E-99
   2.7500E+04   6.5176E-02   9.3482E-01   1.9189E-14   5.0778E-57   1.0000E-99   1.0000E-99   1.0000E-99
   2.8000E+04   7.5362E-02   9.2464E-01   1.1730E-14   9.7006E-58   1.0000E-99   1.0000E-99   1.0000E-99
   2.8500E+04   8.6428E-02   9.1357E-01   7.2386E-15   1.9044E-58   1.0000E-99   1.0000E-99   1.0000E-99
   2.9000E+04   9.8897E-02   9.0110E-01   4.4754E-15   3.7823E-59   1.0000E-99   1.0000E-99   1.0000E-99
   2.9500E+04   1.1261E-01   8.8739E-01   2.7786E-15   7.6249E-60   1.0000E-99   1.0000E-99   1.0000E-99
   3.0000E+04   1.2726E-01   8.7274E-01   1.7376E-15   1.5683E-60   1.0000E-99   1.0000E-99   1.0000E-99
   3.0500E+04   1.4294E-01   8.5706E-01   1.0919E-15   3.2741E-61   1.0000E-99   1.0000E-99   1.0000E-99
   3.1000E+04   1.6011E-01   8.3989E-01   6.8648E-16   6.8958E-62   1.0000E-99   1.0000E-99   1.0000E-99
   3.1500E+04   1.7837E-01   8.2163E-01   4.3302E-16   1.4681E-62   1.0000E-99   1.0000E-99   1.0000E-99
   3.2000E+04   1.9784E-01   8.0216E-01   2.7357E-16   3.1473E-63   1.0000E-99   1.0000E-99   1.0000E-99
   3.2500E+04   2.1864E-01   7.8136E-01   1.7279E-16   6.7643E-64   1.0000E-99   1.0000E-99   1.0000E-99
   3.3000E+04   2.4031E-01   7.5969E-01   1.0940E-16   1.4653E-64   1.0000E-99   1.0000E-99   1.0000E-99
   3.3500E+04   2.6355E-01   7.3645E-01   6.9064E-17   3.1770E-65   1.0000E-99   1.0000E-99   1.0000E-99
   3.4000E+04   2.8700E-01   7.1300E-01   4.3811E-17   6.9565E-66   1.0000E-99   1.0000E-99   1.0000E-99
   3.4500E+04   3.1177E-01   6.8823E-01   2.7707E-17   1.5195E-66   1.0000E-99   1.0000E-99   1.0000E-99
   3.5000E+04   3.3697E-01   6.6303E-01   1.7567E-17   3.3581E-67   1.0000E-99   1.0000E-99   1.0000E-99
   3.5500E+04   3.6256E-01   6.3744E-01   1.1152E-17   7.4473E-68   1.0000E-99   1.0000E-99   1.0000E-99
   3.6000E+04   3.8820E-01   6.1180E-01   7.1045E-18   1.6790E-68   1.0000E-99   1.0000E-99   1.0000E-99
   3.6500E+04   4.1415E-01   5.8585E-01   4.5263E-18   3.7935E-69   1.0000E-99   1.0000E-99   1.0000E-99
   3.7000E+04   4.4017E-01   5.5983E-01   2.8870E-18   8.6359E-70   1.0000E-99   1.0000E-99   1.0000E-99
   3.7500E+04   4.6611E-01   5.3389E-01   1.8431E-18   1.9824E-70   1.0000E-99   1.0000E-99   1.0000E-99
   3.8000E+04   4.9165E-01   5.0835E-01   1.1787E-18   4.5791E-71   1.0000E-99   1.0000E-99   1.0000E-99
   3.8500E+04   5.1753E-01   4.8247E-01   7.5033E-19   1.0505E-71   1.0000E-99   1.0000E-99   1.0000E-99
   3.9000E+04   5.4312E-01   4.5688E-01   4.7648E-19   2.3985E-72   1.0000E-99   1.0000E-99   1.0000E-99
   3.9500E+04   5.6910E-01   4.3090E-01   2.9965E-19   5.3540E-73   1.0000E-99   1.0000E-99   1.0000E-99
   4.0000E+04   5.9619E-01   4.0381E-01   1.8468E-19   1.1368E-73   1.0000E-99   1.0000E-99   1.0000E-99
#TIME: 30.0
#NVEL: 100
#vel_mid[km/s]    si0          si1          si2          si3          si4          si5          si6
   2.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   8.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
